date,sp500_big_oi,sp500_big_noncomm_net,sp500_big_comm_net,sp500_big_cot_index_mm,sp500_emini_oi,sp500_emini_noncomm_net,sp500_emini_comm_net,sp500_emini_cot_index_mm,ndx_big_oi,ndx_big_noncomm_net,ndx_big_comm_net,ndx_big_cot_index_mm,ndx_mini_oi,ndx_mini_noncomm_net,ndx_mini_comm_net,ndx_mini_cot_index_mm
1996-02-13,217003.0,-4957.0,-330.0,-4627.0,,,,,,,,,,,,
1996-02-20,215656.0,-3765.0,-1957.0,-1808.0,,,,,,,,,,,,
1996-02-27,222350.0,-4904.0,-3994.0,-910.0,,,,,,,,,,,,
1996-03-05,223388.0,-10563.0,4461.0,-15024.0,,,,,,,,,,,,
1996-03-12,234042.0,-4293.0,-1215.0,-3078.0,,,,,,,,,,,,
1996-03-19,187367.0,-5889.0,9023.0,-14912.0,,,,,,,,,,,,
1996-03-26,190027.0,-9968.0,9164.0,-19132.0,,,,,,,,,,,,
1996-04-02,179980.0,-10988.0,10122.0,-21110.0,,,,,,,,,,,,
1996-04-09,178192.0,-9879.0,9998.0,-19877.0,,,,,,,,,,,,
1996-04-16,184203.0,-9633.0,10845.0,-20478.0,,,,,1175.0,-80.0,-304.0,224.0,,,,
1996-04-23,187792.0,-6200.0,6650.0,-12850.0,,,,,1492.0,123.0,-360.0,483.0,,,,
1996-04-30,187488.0,-7330.0,7492.0,-14822.0,,,,,1932.0,-128.0,66.0,-194.0,,,,
1996-05-07,196482.0,-8593.0,11261.0,-19854.0,,,,,3073.0,-510.0,982.0,-1492.0,,,,
1996-05-14,204288.0,-7799.0,8977.0,-16776.0,,,,,3205.0,-1084.0,1380.0,-2464.0,,,,
1996-05-21,200175.0,-8966.0,12517.0,-21483.0,,,,,3831.0,-1012.0,1235.0,-2247.0,,,,
1996-05-28,200147.0,-4936.0,3043.0,-7979.0,,,,,3819.0,-950.0,1161.0,-2111.0,,,,
1996-06-04,196616.0,-7787.0,3988.0,-11775.0,,,,,4655.0,-559.0,921.0,-1480.0,,,,
1996-06-11,204532.0,-6486.0,4500.0,-10986.0,,,,,5884.0,-1715.0,1988.0,-3703.0,,,,
1996-06-18,228439.0,-3836.0,10172.0,-14008.0,,,,,7483.0,-1323.0,1500.0,-2823.0,,,,
1996-06-25,175422.0,-5851.0,7818.0,-13669.0,,,,,5455.0,-691.0,883.0,-1574.0,,,,
1996-07-02,179168.0,-6223.0,5222.0,-11445.0,,,,,5618.0,-507.0,629.0,-1136.0,,,,
1996-07-09,179560.0,-5206.0,1989.0,-7195.0,,,,,5707.0,-459.0,599.0,-1058.0,,,,
1996-07-16,187270.0,-6809.0,9408.0,-16217.0,,,,,6492.0,399.0,-103.0,502.0,,,,
1996-07-23,182895.0,-12268.0,18346.0,-30614.0,,,,,6439.0,-261.0,376.0,-637.0,,,,
1996-07-30,189942.0,-11042.0,15216.0,-26258.0,,,,,6163.0,-447.0,1030.0,-1477.0,,,,
1996-08-06,189955.0,-7644.0,8878.0,-16522.0,,,,,5211.0,-628.0,1021.0,-1649.0,,,,
1996-08-13,193018.0,-8704.0,10257.0,-18961.0,,,,,4976.0,-757.0,1365.0,-2122.0,,,,
1996-08-20,186971.0,-8437.0,7540.0,-15977.0,,,,,4651.0,-761.0,1107.0,-1868.0,,,,
1996-08-27,191408.0,-10138.0,7285.0,-17423.0,,,,,4129.0,-426.0,856.0,-1282.0,,,,
1996-09-03,202360.0,-10362.0,10065.0,-20427.0,,,,,4164.0,-600.0,1193.0,-1793.0,,,,
1996-09-10,212396.0,-12063.0,15906.0,-27969.0,,,,,6170.0,-696.0,1406.0,-2102.0,,,,
1996-09-17,228977.0,-12149.0,20364.0,-32513.0,,,,,8739.0,-754.0,1445.0,-2199.0,,,,
1996-09-24,182137.0,-9231.0,14129.0,-23360.0,,,,,8291.0,-1520.0,2398.0,-3918.0,,,,
1996-10-01,182868.0,-10299.0,14298.0,-24597.0,,,,,10466.0,-1739.0,2635.0,-4374.0,,,,
1996-10-08,185867.0,-11589.0,14447.0,-26036.0,,,,,11076.0,-2110.0,2824.0,-4934.0,,,,
1996-10-15,188668.0,-13148.0,16084.0,-29232.0,,,,,11640.0,-992.0,1564.0,-2556.0,,,,
1996-10-22,188209.0,-11286.0,14730.0,-26016.0,,,,,11030.0,-620.0,1202.0,-1822.0,,,,
1996-10-29,187526.0,-15967.0,19415.0,-35382.0,,,,,10818.0,-1065.0,1547.0,-2612.0,,,,
1996-11-05,192827.0,-8647.0,11086.0,-19733.0,,,,,10445.0,-840.0,1562.0,-2402.0,,,,
1996-11-12,201378.0,-9239.0,11248.0,-20487.0,,,,,10829.0,-779.0,1447.0,-2226.0,,,,
1996-11-19,212469.0,-10861.0,12021.0,-22882.0,,,,,10472.0,-230.0,719.0,-949.0,,,,
1996-11-26,223275.0,-5798.0,3898.0,-9696.0,,,,,10333.0,-2100.0,2592.0,-4692.0,,,,
1996-12-03,225408.0,-2557.0,-1079.0,-1478.0,,,,,10316.0,-2102.0,2408.0,-4510.0,,,,
1996-12-10,227358.0,-2956.0,-2129.0,-827.0,,,,,9942.0,-2151.0,2346.0,-4497.0,,,,
1996-12-17,252502.0,-2616.0,1766.0,-4382.0,,,,,10695.0,-867.0,1122.0,-1989.0,,,,
1996-12-24,189483.0,-5104.0,5059.0,-10163.0,,,,,4989.0,-468.0,690.0,-1158.0,,,,
1996-12-31,189266.0,-4137.0,5674.0,-9811.0,,,,,5009.0,-393.0,555.0,-948.0,,,,
1997-01-07,195119.0,-8686.0,8658.0,-17344.0,,,,,5600.0,-657.0,858.0,-1515.0,,,,
1997-01-14,198573.0,-4060.0,3757.0,-7817.0,,,,,6864.0,-1064.0,1104.0,-2168.0,,,,
1997-01-21,198695.0,-6162.0,684.0,-6846.0,,,,,7586.0,-1367.0,1906.0,-3273.0,,,,
1997-01-28,194828.0,-10252.0,6486.0,-16738.0,,,,,7149.0,-1219.0,1720.0,-2939.0,,,,
1997-02-04,191110.0,-8728.0,4957.0,-13685.0,,,,,6798.0,-959.0,1206.0,-2165.0,,,,
1997-02-11,192838.0,-13347.0,8729.0,-22076.0,,,,,6710.0,-925.0,1045.0,-1970.0,,,,
1997-02-18,200877.0,-12432.0,4791.0,-17223.0,,,,,7512.0,-978.0,688.0,-1666.0,,,,
1997-02-25,202570.0,-12707.0,6496.0,-19203.0,,,,,6858.0,-655.0,416.0,-1071.0,,,,
1997-03-04,204656.0,-8515.0,5365.0,-13880.0,,,,,7548.0,-1387.0,1240.0,-2627.0,,,,
1997-03-11,206577.0,-10082.0,3149.0,-13231.0,,,,,6840.0,-483.0,305.0,-788.0,,,,
1997-03-18,223776.0,-7154.0,7363.0,-14517.0,,,,,10096.0,189.0,-427.0,616.0,,,,
1997-03-25,184489.0,-8985.0,9021.0,-18006.0,,,,,6306.0,1291.0,-1147.0,2438.0,,,,
1997-04-01,181330.0,-10457.0,10493.0,-20950.0,,,,,8069.0,1735.0,-1954.0,3689.0,,,,
1997-04-08,186698.0,-10290.0,12421.0,-22711.0,,,,,8170.0,1194.0,-1257.0,2451.0,,,,
1997-04-15,190375.0,-14705.0,18774.0,-33479.0,,,,,7257.0,2095.0,-2256.0,4351.0,,,,
1997-04-22,192020.0,-5775.0,8368.0,-14143.0,,,,,7244.0,1452.0,-1765.0,3217.0,,,,
1997-04-29,191550.0,-8298.0,9113.0,-17411.0,,,,,6873.0,735.0,-885.0,1620.0,,,,
1997-05-06,197295.0,-7813.0,5356.0,-13169.0,,,,,8147.0,342.0,-616.0,958.0,,,,
1997-05-13,197025.0,-9015.0,5268.0,-14283.0,,,,,7802.0,434.0,-1049.0,1483.0,,,,
1997-05-20,196949.0,-9351.0,4077.0,-13428.0,,,,,7433.0,109.0,-628.0,737.0,,,,
1997-05-27,193860.0,-9164.0,5133.0,-14297.0,,,,,7409.0,-164.0,-262.0,98.0,,,,
1997-06-03,199467.0,-7713.0,502.0,-8215.0,,,,,8024.0,-562.0,422.0,-984.0,,,,
1997-06-10,208652.0,-8038.0,3519.0,-11557.0,,,,,8347.0,-275.0,132.0,-407.0,,,,
1997-06-17,235177.0,-2065.0,-5827.0,3762.0,,,,,10934.0,-279.0,-432.0,153.0,,,,
1997-06-24,178377.0,-14851.0,9020.0,-23871.0,,,,,6291.0,1743.0,-1748.0,3491.0,,,,
1997-07-01,180009.0,-6402.0,426.0,-6828.0,,,,,5790.0,-45.0,297.0,-342.0,,,,
1997-07-08,184397.0,-5610.0,-5537.0,-73.0,,,,,6420.0,-44.0,114.0,-158.0,,,,
1997-07-15,188089.0,-5645.0,-3772.0,-1873.0,,,,,6514.0,-273.0,394.0,-667.0,,,,
1997-07-22,184127.0,-4462.0,-2102.0,-2360.0,,,,,6359.0,-988.0,721.0,-1709.0,,,,
1997-07-29,185605.0,-4397.0,-5732.0,1335.0,,,,,6536.0,-1036.0,717.0,-1753.0,,,,
1997-08-05,186512.0,-6389.0,-2397.0,-3992.0,,,,,7163.0,-1459.0,1290.0,-2749.0,,,,
1997-08-12,196658.0,-6042.0,917.0,-6959.0,,,,,8356.0,-968.0,1011.0,-1979.0,,,,
1997-08-19,196331.0,-9836.0,3413.0,-13249.0,,,,,8485.0,-1654.0,1632.0,-3286.0,,,,
1997-08-26,202244.0,-10842.0,1689.0,-12531.0,,,,,8753.0,-1338.0,1289.0,-2627.0,,,,
1997-09-02,207981.0,-9719.0,-129.0,-9590.0,,,,,9036.0,-1008.0,543.0,-1551.0,,,,
1997-09-09,211551.0,-8771.0,-4423.0,-4348.0,,,,,8837.0,-1164.0,636.0,-1800.0,,,,
1997-09-16,231740.0,-14029.0,4915.0,-18944.0,7578.0,841.0,98.0,743.0,10695.0,-904.0,532.0,-1436.0,,,,
1997-09-23,190588.0,-9396.0,-1382.0,-8014.0,5684.0,1070.0,-1063.0,2133.0,4614.0,-428.0,389.0,-817.0,,,,
1997-09-30,188294.0,-6393.0,-3737.0,-2656.0,5874.0,116.0,901.0,-785.0,4895.0,-426.0,391.0,-817.0,,,,
1997-10-07,194165.0,-3807.0,-6893.0,3086.0,7368.0,2035.0,-22.0,2057.0,5698.0,63.0,-509.0,572.0,,,,
1997-10-14,194118.0,-5280.0,-4178.0,-1102.0,9638.0,3221.0,-2378.0,5599.0,5933.0,10.0,-442.0,452.0,,,,
1997-10-21,197204.0,-6190.0,-3093.0,-3097.0,12786.0,6077.0,-4846.0,10923.0,6618.0,285.0,-802.0,1087.0,,,,
1997-10-28,205898.0,-10532.0,6846.0,-17378.0,14967.0,6260.0,-5391.0,11651.0,7288.0,393.0,-425.0,818.0,,,,
1997-11-04,401572.0,-26465.0,14789.0,-41254.0,15555.0,7574.0,-6665.0,14239.0,7839.0,-324.0,510.0,-834.0,,,,
1997-11-11,398632.0,-23939.0,20294.0,-44233.0,15798.0,8845.0,-7877.0,16722.0,8999.0,-613.0,923.0,-1536.0,,,,
1997-11-18,398679.0,-27377.0,20008.0,-47385.0,17032.0,9985.0,-8966.0,18951.0,8922.0,-329.0,479.0,-808.0,,,,
1997-11-25,403246.0,-16213.0,5498.0,-21711.0,17147.0,9964.0,-9152.0,19116.0,8886.0,-146.0,220.0,-366.0,,,,
1997-12-02,414272.0,-18436.0,-4761.0,-13675.0,17369.0,10019.0,-9148.0,19167.0,9443.0,182.0,103.0,79.0,,,,
1997-12-09,418633.0,-18696.0,1747.0,-20443.0,18862.0,11549.0,-1257.0,12806.0,9265.0,18.0,55.0,-37.0,,,,
1997-12-16,458736.0,-18327.0,779.0,-19106.0,20585.0,11540.0,-1297.0,12837.0,8522.0,406.0,-820.0,1226.0,,,,
1997-12-19,470542.0,-14529.0,6783.0,-21312.0,20130.0,548.0,-1313.0,1861.0,5645.0,394.0,-845.0,1239.0,,,,
1997-12-23,366194.0,-5162.0,-7624.0,2462.0,,,,,5541.0,299.0,-233.0,532.0,,,,
1997-12-30,371846.0,-4563.0,-5947.0,1384.0,,,,,5881.0,438.0,-933.0,1371.0,,,,
1998-01-06,379522.0,-3599.0,474.0,-4073.0,,,,,5912.0,598.0,-554.0,1152.0,,,,
1998-01-13,397841.0,-8145.0,4557.0,-12702.0,8506.0,-69.0,-975.0,906.0,7061.0,761.0,-1188.0,1949.0,,,,
1998-01-20,399750.0,-3626.0,-2261.0,-1365.0,8442.0,-340.0,-970.0,630.0,7217.0,747.0,-1190.0,1937.0,,,,
1998-01-27,403779.0,-6506.0,-988.0,-5518.0,10946.0,-2710.0,-1167.0,-1543.0,7335.0,822.0,-1411.0,2233.0,,,,
1998-02-03,411700.0,-504.0,-6831.0,6327.0,12043.0,-2728.0,-1333.0,-1395.0,7475.0,578.0,-897.0,1475.0,,,,
1998-02-10,409381.0,-8367.0,-1340.0,-7027.0,14188.0,-4338.0,-112.0,-4226.0,8119.0,503.0,-1444.0,1947.0,,,,
1998-02-17,408475.0,-16396.0,2879.0,-19275.0,14991.0,-4651.0,-492.0,-4159.0,8219.0,462.0,324.0,138.0,,,,
1998-02-24,404535.0,-16863.0,10207.0,-27070.0,17256.0,-8691.0,-737.0,-7954.0,8745.0,-58.0,125.0,-183.0,,,,
1998-03-03,410553.0,-14435.0,1087.0,-15522.0,18250.0,-7158.0,-1045.0,-6113.0,9374.0,-40.0,-608.0,568.0,,,,
1998-03-10,422331.0,-9408.0,-3005.0,-6403.0,20361.0,-8487.0,-553.0,-7934.0,9751.0,-313.0,-242.0,-71.0,,,,
1998-03-17,447906.0,-5540.0,-8045.0,2505.0,22048.0,-8805.0,-749.0,-8056.0,11227.0,-239.0,498.0,-737.0,,,,
1998-03-24,366459.0,1006.0,-13172.0,14178.0,8050.0,1038.0,515.0,523.0,6075.0,481.0,-1257.0,1738.0,,,,
1998-03-31,367421.0,323.0,-14183.0,14506.0,9323.0,461.0,515.0,-54.0,6548.0,598.0,-1552.0,2150.0,,,,
1998-04-07,360398.0,2383.0,-15564.0,17947.0,10516.0,-2987.0,189.0,-3176.0,6926.0,-513.0,412.0,-925.0,,,,
1998-04-14,365026.0,-7173.0,-11804.0,4631.0,11428.0,-2981.0,389.0,-3370.0,7381.0,-144.0,-523.0,379.0,,,,
1998-04-21,359920.0,-9228.0,-1356.0,-7872.0,12715.0,-2717.0,418.0,-3135.0,7622.0,-167.0,-526.0,359.0,,,,
1998-04-28,370346.0,-3630.0,4211.0,-7841.0,14162.0,-5010.0,503.0,-5513.0,8325.0,-1179.0,1470.0,-2649.0,,,,
1998-05-05,358539.0,-5243.0,-4829.0,-414.0,14545.0,-6337.0,492.0,-6829.0,8470.0,-1077.0,1097.0,-2174.0,,,,
1998-05-12,365720.0,-10848.0,10232.0,-21080.0,15758.0,-7803.0,348.0,-8151.0,8981.0,-1145.0,638.0,-1783.0,,,,
1998-05-19,371291.0,-12518.0,6567.0,-19085.0,17015.0,-7428.0,251.0,-7679.0,8657.0,-1619.0,1247.0,-2866.0,,,,
1998-05-26,389253.0,-16838.0,9750.0,-26588.0,18168.0,-8085.0,-561.0,-7524.0,9217.0,-1778.0,2469.0,-4247.0,,,,
1998-06-02,411088.0,-18549.0,4618.0,-23167.0,19767.0,-9254.0,-837.0,-8417.0,9890.0,-1787.0,2151.0,-3938.0,,,,
1998-06-09,418476.0,-19727.0,4828.0,-24555.0,21080.0,-10699.0,-1052.0,-9647.0,11088.0,-1863.0,1903.0,-3766.0,,,,
1998-06-16,457513.0,-13397.0,10661.0,-24058.0,14522.0,-2027.0,-717.0,-1310.0,12411.0,-1598.0,1780.0,-3378.0,,,,
1998-06-23,357954.0,-6502.0,-3775.0,-2727.0,7469.0,1206.0,70.0,1136.0,10129.0,-1567.0,1560.0,-3127.0,,,,
1998-06-30,366574.0,-8815.0,-7005.0,-1810.0,9910.0,-3293.0,1249.0,-4542.0,9537.0,-1311.0,627.0,-1938.0,,,,
1998-07-07,368983.0,-4988.0,-8943.0,3955.0,,,,,9648.0,-1785.0,1303.0,-3088.0,,,,
1998-07-14,369461.0,-9266.0,-8215.0,-1051.0,7559.0,-186.0,122.0,-308.0,9727.0,-1707.0,645.0,-2352.0,,,,
1998-07-21,367717.0,-10715.0,-2030.0,-8685.0,9059.0,-468.0,-605.0,137.0,10660.0,-2411.0,2921.0,-5332.0,,,,
1998-07-28,376833.0,-12672.0,-1421.0,-11251.0,8440.0,653.0,-756.0,1409.0,9921.0,-1509.0,2703.0,-4212.0,,,,
1998-08-04,386457.0,-14415.0,5882.0,-20297.0,9283.0,1146.0,101.0,1045.0,10545.0,-1933.0,3739.0,-5672.0,,,,
1998-08-11,374900.0,-22534.0,22993.0,-45527.0,10936.0,2376.0,-402.0,2778.0,8862.0,-2034.0,2556.0,-4590.0,,,,
1998-08-18,378567.0,-21848.0,21672.0,-43520.0,10194.0,649.0,-684.0,1333.0,9567.0,-2110.0,2389.0,-4499.0,,,,
1998-08-25,393034.0,-20999.0,22817.0,-43816.0,12835.0,697.0,-311.0,1008.0,9303.0,-1836.0,2281.0,-4117.0,,,,
1998-09-01,428218.0,-22463.0,7418.0,-29881.0,16026.0,-2689.0,1648.0,-4337.0,9866.0,-1476.0,1633.0,-3109.0,,,,
1998-09-08,445980.0,-30954.0,14958.0,-45912.0,15423.0,392.0,211.0,181.0,9497.0,-2181.0,1945.0,-4126.0,,,,
1998-09-15,468127.0,-30219.0,23693.0,-53912.0,17217.0,470.0,925.0,-455.0,10680.0,-1750.0,1855.0,-3605.0,,,,
1998-09-22,388819.0,-29035.0,34491.0,-63526.0,,,,,6783.0,-1061.0,961.0,-2022.0,,,,
1998-09-29,393912.0,-29581.0,30569.0,-60150.0,,,,,6850.0,-663.0,849.0,-1512.0,,,,
1998-10-06,396974.0,-27027.0,30799.0,-57826.0,14181.0,-735.0,1070.0,-1805.0,7624.0,-1409.0,2112.0,-3521.0,,,,
1998-10-13,403575.0,-21931.0,20850.0,-42781.0,12046.0,-839.0,1517.0,-2356.0,7298.0,-1517.0,1848.0,-3365.0,,,,
1998-10-20,411389.0,-22034.0,17263.0,-39297.0,12394.0,-66.0,1255.0,-1321.0,9213.0,-1306.0,2064.0,-3370.0,,,,
1998-10-27,404471.0,-21368.0,16144.0,-37512.0,13026.0,-3451.0,2013.0,-5464.0,8820.0,-1115.0,2332.0,-3447.0,,,,
1998-11-03,403269.0,-30498.0,14872.0,-45370.0,14585.0,-2665.0,1985.0,-4650.0,8030.0,-884.0,1372.0,-2256.0,,,,
1998-11-10,426668.0,-28730.0,9193.0,-37923.0,16092.0,-4173.0,2571.0,-6744.0,8744.0,-721.0,913.0,-1634.0,,,,
1998-11-17,426505.0,-23768.0,2168.0,-25936.0,14502.0,-3886.0,3211.0,-7097.0,9658.0,-1387.0,1292.0,-2679.0,,,,
1998-11-24,431781.0,-23629.0,1551.0,-25180.0,16292.0,-3981.0,2808.0,-6789.0,9588.0,-549.0,151.0,-700.0,,,,
1998-12-01,435981.0,-27391.0,3596.0,-30987.0,17109.0,-4910.0,3480.0,-8390.0,9870.0,-740.0,132.0,-872.0,,,,
1998-12-08,451012.0,-21756.0,100.0,-21856.0,17752.0,-5828.0,3183.0,-9011.0,11008.0,-745.0,379.0,-1124.0,,,,
1998-12-15,473241.0,-27611.0,-1017.0,-26594.0,22883.0,-7602.0,4470.0,-12072.0,12711.0,-729.0,300.0,-1029.0,,,,
1998-12-22,378028.0,-17982.0,5889.0,-23871.0,8613.0,-1222.0,-218.0,-1004.0,8991.0,691.0,-505.0,1196.0,,,,
1998-12-29,381793.0,-19393.0,7264.0,-26657.0,8483.0,-398.0,-474.0,76.0,8910.0,854.0,122.0,732.0,,,,
1999-01-05,392631.0,-16675.0,-402.0,-16273.0,10216.0,-1144.0,-511.0,-633.0,9227.0,136.0,135.0,1.0,,,,
1999-01-12,398442.0,-19762.0,3851.0,-23613.0,10122.0,-446.0,96.0,-542.0,9657.0,815.0,592.0,223.0,,,,
1999-01-19,400347.0,-16012.0,1235.0,-17247.0,13304.0,-2188.0,3022.0,-5210.0,10376.0,1429.0,141.0,1288.0,,,,
1999-01-26,402925.0,-14709.0,-3991.0,-10718.0,14791.0,-756.0,2654.0,-3410.0,11793.0,222.0,185.0,37.0,,,,
1999-02-02,405689.0,-16576.0,1028.0,-17604.0,17908.0,979.0,3059.0,-2080.0,13593.0,-233.0,1093.0,-1326.0,,,,
1999-02-09,406455.0,-20368.0,10003.0,-30371.0,17202.0,-1690.0,3990.0,-5680.0,14400.0,-1142.0,2381.0,-3523.0,,,,
1999-02-16,404415.0,-19594.0,7109.0,-26703.0,20073.0,528.0,2461.0,-1933.0,14320.0,-1707.0,2036.0,-3743.0,,,,
1999-02-23,407024.0,-17652.0,-548.0,-17104.0,21738.0,2113.0,2390.0,-277.0,15143.0,-682.0,1672.0,-2354.0,,,,
1999-03-02,408428.0,-23467.0,2421.0,-25888.0,18493.0,-1524.0,1333.0,-2857.0,15674.0,-3143.0,4179.0,-7322.0,,,,
1999-03-09,417000.0,-19412.0,-6981.0,-12431.0,18491.0,-857.0,1059.0,-1916.0,20825.0,-1122.0,1047.0,-2169.0,,,,
1999-03-16,443171.0,-21994.0,-4490.0,-17504.0,22024.0,51.0,191.0,-140.0,22141.0,-1536.0,1342.0,-2878.0,,,,
1999-03-23,372495.0,-22644.0,14914.0,-37558.0,10374.0,724.0,-784.0,1508.0,18608.0,-2495.0,3611.0,-6106.0,,,,
1999-03-30,373914.0,-19227.0,10102.0,-29329.0,12061.0,3329.0,-1119.0,4448.0,18947.0,-1292.0,1746.0,-3038.0,,,,
1999-04-06,378102.0,-21098.0,12670.0,-33768.0,14991.0,6183.0,-2484.0,8667.0,19833.0,-1344.0,1688.0,-3032.0,,,,
1999-04-13,378897.0,-19989.0,11779.0,-31768.0,18217.0,8962.0,-4236.0,13198.0,20979.0,-1724.0,3152.0,-4876.0,,,,
1999-04-20,384199.0,-14571.0,763.0,-15334.0,17021.0,1526.0,-3911.0,5437.0,21466.0,-3682.0,4489.0,-8171.0,,,,
1999-04-27,384293.0,-14135.0,7695.0,-21830.0,19755.0,5931.0,-6003.0,11934.0,21998.0,-2586.0,5184.0,-7770.0,,,,
1999-05-04,388878.0,-19057.0,10595.0,-29652.0,19385.0,-1185.0,-5289.0,4104.0,21624.0,-2896.0,4269.0,-7165.0,,,,
1999-05-11,390310.0,-19318.0,12392.0,-31710.0,19712.0,-1818.0,-2205.0,387.0,22847.0,-1495.0,3063.0,-4558.0,,,,
1999-05-18,384204.0,-22066.0,16289.0,-38355.0,19596.0,-1208.0,-2222.0,1014.0,23396.0,-1143.0,2490.0,-3633.0,,,,
1999-05-25,401220.0,-28351.0,7401.0,-35752.0,23767.0,-1403.0,-615.0,-788.0,23088.0,-2168.0,3995.0,-6163.0,,,,
1999-06-01,402136.0,-38209.0,19838.0,-58047.0,22593.0,-1373.0,1408.0,-2781.0,25713.0,-4811.0,5100.0,-9911.0,,,,
1999-06-08,402029.0,-35485.0,21582.0,-57067.0,23290.0,-214.0,395.0,-609.0,26574.0,-3463.0,4448.0,-7911.0,,,,
1999-06-15,425954.0,-35267.0,14898.0,-50165.0,26835.0,5967.0,372.0,5595.0,31884.0,-5121.0,6050.0,-11171.0,,,,
1999-06-22,360826.0,-11127.0,2227.0,-13354.0,11403.0,1187.0,302.0,885.0,22998.0,-3199.0,4621.0,-7820.0,537.0,187.0,-144.0,331.0
1999-06-29,370434.0,-11977.0,-1990.0,-9987.0,15191.0,1716.0,2070.0,-354.0,22815.0,-2553.0,3334.0,-5887.0,1299.0,266.0,-235.0,501.0
1999-07-06,367233.0,-5213.0,-2326.0,-2887.0,18063.0,1954.0,1740.0,214.0,22591.0,-1209.0,1964.0,-3173.0,1525.0,88.0,-74.0,162.0
1999-07-13,372321.0,-10568.0,-879.0,-9689.0,14703.0,-1433.0,1861.0,-3294.0,22136.0,-1967.0,2598.0,-4565.0,2236.0,913.0,-929.0,1842.0
1999-07-20,373826.0,-14152.0,3860.0,-18012.0,16110.0,-1228.0,1113.0,-2341.0,20071.0,-1555.0,2011.0,-3566.0,2653.0,1213.0,-1209.0,2422.0
1999-07-27,375522.0,-18412.0,3456.0,-21868.0,16825.0,621.0,-561.0,1182.0,20627.0,-2009.0,2002.0,-4011.0,2857.0,1057.0,-1099.0,2156.0
1999-08-03,379881.0,-28728.0,16379.0,-45107.0,21909.0,3311.0,-1181.0,4492.0,22257.0,-3104.0,3902.0,-7006.0,3562.0,1349.0,-1533.0,2882.0
1999-08-10,384794.0,-34062.0,27449.0,-61511.0,25583.0,7423.0,1101.0,6322.0,22433.0,-3405.0,4178.0,-7583.0,4127.0,1455.0,-1714.0,3169.0
1999-08-17,387664.0,-30805.0,24566.0,-55371.0,27878.0,9344.0,-498.0,9842.0,22752.0,-2834.0,3633.0,-6467.0,4367.0,1236.0,-1524.0,2760.0
1999-08-24,387006.0,-27404.0,22346.0,-49750.0,31102.0,11115.0,-1827.0,12942.0,22950.0,-3655.0,4603.0,-8258.0,4706.0,1517.0,-1703.0,3220.0
1999-08-31,399117.0,-31076.0,13860.0,-44936.0,22784.0,-4201.0,-594.0,-3607.0,23511.0,-3519.0,4780.0,-8299.0,4840.0,1332.0,-1712.0,3044.0
1999-09-07,403564.0,-27543.0,3628.0,-31171.0,24130.0,-557.0,-2514.0,1957.0,23864.0,-3346.0,4809.0,-8155.0,5489.0,1881.0,-2239.0,4120.0
1999-09-14,439281.0,-18330.0,6035.0,-24365.0,29963.0,1342.0,-3733.0,5075.0,24006.0,-3389.0,4413.0,-7802.0,4287.0,1747.0,-2541.0,4288.0
1999-09-21,375983.0,-25846.0,16764.0,-42610.0,15165.0,3626.0,-2039.0,5665.0,17848.0,-2753.0,3921.0,-6674.0,1887.0,770.0,-785.0,1555.0
1999-09-28,383908.0,-33935.0,25892.0,-59827.0,21100.0,8182.0,-1807.0,9989.0,17920.0,-3624.0,4904.0,-8528.0,2392.0,279.0,-362.0,641.0
1999-10-05,389414.0,-36815.0,32888.0,-69703.0,25172.0,12482.0,-3933.0,16415.0,18183.0,-3710.0,4849.0,-8559.0,2426.0,90.0,-181.0,271.0
1999-10-12,385621.0,-30814.0,31631.0,-62445.0,20296.0,4930.0,-6301.0,11231.0,18685.0,-4694.0,6597.0,-11291.0,2886.0,1762.0,-1023.0,2785.0
1999-10-19,396530.0,-38518.0,38817.0,-77335.0,24265.0,3841.0,-7069.0,10910.0,19957.0,-4351.0,5903.0,-10254.0,3448.0,1044.0,-458.0,1502.0
1999-10-26,399356.0,-32286.0,26137.0,-58423.0,26490.0,7682.0,-7284.0,14966.0,21025.0,-5242.0,6995.0,-12237.0,3216.0,1074.0,-359.0,1433.0
1999-11-02,404660.0,-16152.0,5022.0,-21174.0,27985.0,8515.0,-7769.0,16284.0,21573.0,-2791.0,5599.0,-8390.0,3591.0,1450.0,-866.0,2316.0
1999-11-09,400457.0,-16646.0,-1861.0,-14785.0,28430.0,5488.0,-3118.0,8606.0,22284.0,-2312.0,4428.0,-6740.0,4197.0,1269.0,-636.0,1905.0
1999-11-16,409153.0,-12924.0,-2327.0,-10597.0,31028.0,9280.0,-7004.0,16284.0,23049.0,-2007.0,3757.0,-5764.0,5152.0,1694.0,-1028.0,2722.0
1999-11-23,416745.0,-14692.0,369.0,-15061.0,32182.0,11182.0,-7289.0,18471.0,25749.0,-3023.0,4727.0,-7750.0,5812.0,2460.0,-1954.0,4414.0
1999-11-30,420286.0,-24990.0,3933.0,-28923.0,31587.0,12349.0,-8689.0,21038.0,25672.0,-2946.0,4557.0,-7503.0,6943.0,3449.0,-3246.0,6695.0
1999-12-07,425189.0,-4360.0,-21612.0,17252.0,31096.0,2724.0,-9581.0,12305.0,27230.0,-2149.0,3920.0,-6069.0,9672.0,5938.0,-5601.0,11539.0
