date,copper_usd_mt,ppi_all_commod,gold_usd_oz,copper_gold_ratio,copper_fut_usd_mt,copper_gold_ratio_daily
1983-11-01,,102.1,377.75,,,
1983-12-01,,102.3,399.25,,,
1984-01-01,,102.9,381.5,,,
1984-02-01,,103.2,378.15,,,
1984-03-01,,103.9,392.75,,,
1984-04-01,,104,388.5,,,
1984-05-01,,104.1,376.5,,,
1984-06-01,,104,393.75,,,
1984-07-01,,104.2,373.05,,,
1984-08-01,,103.8,339,,,
1984-09-01,,103.4,348.25,,,
1984-10-01,,103.4,345.4,,,
1984-11-01,,103.7,333.8,,,
1984-12-01,,103.5,329,,,
1985-01-01,,103.4,308.3,,,
1985-02-01,,103.3,303.6,,,
1985-03-01,,103.1,287.25,,,
1985-04-01,,103.3,321.1,,,
1985-05-01,,103.5,312.5,,,
1985-06-01,,103.3,314,,,
1985-07-01,,103.2,313.9,,,
1985-08-01,,102.7,322.1,,,
1985-09-01,,102.1,333.25,,,
1985-10-01,,102.9,322.25,,,
1985-11-01,,103.4,323.5,,,
1985-12-01,,103.6,325.3,,,
1986-01-01,,103.2,327,,,
1986-02-01,,101.7,350.5,,,
1986-03-01,,100.3,338.15,,,
1986-04-01,,99.6,333.1,,,
1986-05-01,,100,345.1,,,
1986-06-01,,99.9,343.2,,,
1986-07-01,,99.4,345.1,,,
1986-08-01,,99.3,361,,,
1986-09-01,,99.4,391.75,,,
1986-10-01,,99.7,425,,,
1986-11-01,,99.8,401,,,
1986-12-01,,99.7,395.55,,,
1987-01-01,,100.5,390.9,,,
1987-02-01,,101,400.5,,,
1987-03-01,,101.2,405.85,,,
1987-04-01,,101.9,418.75,,,
1987-05-01,,102.6,456.75,,,
1987-06-01,,103,442.9,,,
1987-07-01,,103.5,445.75,,,
1987-08-01,,103.8,462.5,,,
1987-09-01,,103.7,453.75,,,
1987-10-01,,104.1,454.9,,,
1987-11-01,,104.2,468.8,,,
1987-12-01,,104.2,487.8,,,
1988-01-01,,104.6,486.5,,,
1988-02-01,,104.8,452.7,,,
1988-03-01,,104.9,429.3,,,
1988-04-01,,105.8,456.95,,,
1988-05-01,,106.5,449,,,
1988-06-01,,107.2,456.75,,,
1988-07-01,,107.9,436.85,,,
1988-08-01,,108,434.6,,,
1988-09-01,,108.1,430.4,,,
1988-10-01,,108.2,396.7,,,
1988-11-01,,108.3,410.9,,,
1988-12-01,,109,424.75,,,
1989-01-01,,110.5,410.15,,,
1989-02-01,,110.8,392.8,,,
1989-03-01,,111.5,384.05,,,
1989-04-01,,112.3,383.2,,,
1989-05-01,,113.2,377.55,,,
1989-06-01,,112.9,361.4,,,
1989-07-01,,112.8,373,,,
1989-08-01,,112,369,,,
1989-09-01,,112.4,359.4,,,
1989-10-01,,112.8,366.5,,,
1989-11-01,,112.7,373.05,,,
1989-12-01,,113,413.85,,,
1990-01-01,,114.9,401,,,
1990-02-01,,114.4,415.8,,,
1990-03-01,,114.2,406.3,,,
1990-04-01,,114.1,368.5,,,
1990-05-01,,114.6,369.5,,,
1990-06-01,,114.3,363.45,,,
1990-07-01,,114.5,352.2,,,
1990-08-01,,116.5,370.65,,,
1990-09-01,,118.4,387.75,,,
1990-10-01,,120.8,396.3,,,
1990-11-01,,120.1,380.4,,,
1990-12-01,,118.7,384.85,,,
1991-01-01,,119,391,,,
1991-02-01,,117.2,364.5,,,
1991-03-01,,116.2,366.9,,,
1991-04-01,,116,355.65,,,
1991-05-01,,116.5,356.5,,,
1991-06-01,,116.4,360.4,,,
1991-07-01,,116.1,368.9,,,
1991-08-01,,116.2,363.4,,,
1991-09-01,,116.1,347.4,,,
1991-10-01,,116.4,353.95,,,
1991-11-01,,116.4,357.75,,,
1991-12-01,,115.9,366.3,,,
1992-01-01,2150.58,115.6,353.4,6.0854,,
1992-02-01,2208.89,116,354.1,6.23805,,
1992-03-01,2231.79,116.1,353.1,6.32055,,
1992-04-01,2214.17,116.3,344,6.43653,,
1992-05-01,2219.32,117.2,337.5,6.57575,,
1992-06-01,2296.44,118,336.85,6.8174,,
1992-07-01,2527.29,117.9,343.55,7.35638,,
1992-08-01,2513.47,117.7,357.85,7.02381,,
1992-09-01,2419.61,118,341.7,7.08111,,
1992-10-01,2262.46,118.1,348.55,6.49105,,
1992-11-01,2161.79,117.8,339.25,6.37226,,
1992-12-01,2211.95,117.6,334.65,6.60974,,
1993-01-01,2264.21,118,332.9,6.80148,,
1993-02-01,2212.18,118.4,329.75,6.70866,,
1993-03-01,2152.38,118.7,328.5,6.55215,,
1993-04-01,1953.62,119.3,336.35,5.8083,,
1993-05-01,1799.35,119.7,354.3,5.07861,,
1993-06-01,1857.87,119.5,377.35,4.92347,,
1993-07-01,1927.34,119.2,379,5.08533,,
1993-08-01,1951.07,118.7,401.75,4.85643,,
1993-09-01,1858.25,118.7,369.05,5.03523,,
1993-10-01,1647,119.1,354,4.65254,,
1993-11-01,1632.57,119,363.25,4.49434,,
1993-12-01,1723.63,118.6,373.1,4.61974,,
1994-01-01,1807.07,119.1,390.65,4.62581,,
1994-02-01,1865.08,119.3,381.65,4.88687,,
1994-03-01,1913.17,119.7,381.3,5.0175,,
1994-04-01,1881.37,119.7,389.2,4.83394,,
1994-05-01,2144.5,119.9,376.45,5.69664,,
1994-06-01,2363.09,120.5,386.3,6.11724,,
1994-07-01,2447.24,120.7,384.6,6.36307,,
1994-08-01,2409.75,121.2,383.85,6.27784,,
1994-09-01,2504.84,121,386,6.48923,,
1994-10-01,2546.02,120.9,394.85,6.44808,,
1994-11-01,2803.55,121.5,384.5,7.29141,,
1994-12-01,2980.7,121.9,380.1,7.84188,,
1995-01-01,3003.26,122.9,382.5,7.85167,,
1995-02-01,2870.45,123.5,376.25,7.6291,,
1995-03-01,2919.67,123.9,375.7,7.77129,,
1995-04-01,2894.89,124.6,392,7.38492,,
1995-05-01,2771.57,124.9,387.2,7.15798,,
1995-06-01,2987.68,125.3,383.5,7.79057,,
1995-07-01,3076.45,125.3,387.05,7.94846,,
1995-08-01,3040.14,125.1,382.85,7.9408,,
1995-09-01,2910.43,125.2,381.5,7.6289,,
1995-10-01,2810.07,125.3,384,7.31789,,
1995-11-01,2981.62,125.4,381.95,7.80631,,
1995-12-01,2918.21,125.7,386.2,7.55622,,
1996-01-01,2605,126.3,386.7,6.73649,,
1996-02-01,2544.67,126.2,409.1,6.22016,,
1996-03-01,2563.35,126.4,398.35,6.43492,,
1996-04-01,2594.17,127.4,394.2,6.58086,,
1996-05-01,2658.76,128.1,392.3,6.77737,,
1996-06-01,2177.6,128,390.55,5.57573,,
1996-07-01,1983.93,128,381.55,5.19967,,
1996-08-01,2017.86,128.3,386.25,5.22423,,
1996-09-01,1935.07,128.2,386.45,5.0073,,
1996-10-01,1960.2,128,378.65,5.1768,,
1996-11-01,2215.43,128.2,377.6,5.86713,,
1996-12-01,2264.6,129.1,371.3,6.0991,,
1997-01-01,2427.27,129.7,369.55,6.56819,,
1997-02-01,2406.63,128.5,345.5,6.96565,,
1997-03-01,2420.18,127.3,358.6,6.74898,,
1997-04-01,2389.32,127,350,6.82662,,
1997-05-01,2513.3,127.4,339.25,7.4084,,
1997-06-01,2611.29,127.2,345.6,7.5558,,
1997-07-01,2449.2,126.9,333.7,7.33951,,
1997-08-01,2250.1,127.2,324.1,6.94261,,
1997-09-01,2104.31,127.5,324.5,6.48478,,
1997-10-01,2050.7,127.8,337.15,6.08244,,
1997-11-01,1918.5,127.9,311.4,6.16089,,
1997-12-01,1761.45,126.8,294.35,5.98421,,
1998-01-01,1687.6,125.4,289.2,5.83541,,
1998-02-01,1664,125,304.85,5.45842,,
1998-03-01,1747.16,124.7,297.4,5.87478,,
1998-04-01,1800.13,124.9,301,5.98048,,
1998-05-01,1731.66,125.1,306.9,5.64242,,
1998-06-01,1656.6,124.8,288.75,5.73713,,
1998-07-01,1655.67,124.9,296.8,5.57839,,
1998-08-01,1619.93,124.2,288.85,5.60819,,
1998-09-01,1646.77,123.8,279,5.90241,,
1998-10-01,1585.5,124,297.6,5.32762,,
1998-11-01,1573.72,123.6,292.3,5.38394,,
1998-12-01,1475.76,122.8,293.3,5.03158,,
1999-01-01,1432,122.9,287.45,4.98174,,
1999-02-01,1412.95,122.3,286.9,4.92489,,
1999-03-01,1378.48,122.6,286.7,4.80808,,
1999-04-01,1463.72,123.6,280.55,5.21734,,
1999-05-01,1510.45,124.7,286.6,5.27023,,
1999-06-01,1422.16,125.2,266.85,5.32943,,
1999-07-01,1639.18,125.7,262.6,6.24212,,
1999-08-01,1646.74,126.9,255.6,6.44264,,
1999-09-01,1749.68,128,254.7,6.86958,,
1999-10-01,1723.29,127.7,307.5,5.60418,,
1999-11-01,1726.77,128.3,291.35,5.9268,,
1999-12-01,1764.88,127.8,289.15,6.10369,,
2000-01-01,1843.85,128.3,290.25,6.35263,,
2000-02-01,1807.03,129.8,283,6.38525,,
2000-03-01,1739.8,130.8,292.9,5.93991,,
2000-04-01,1681.91,130.7,276.75,6.07735,,
2000-05-01,1785.1,131.6,275.05,6.49008,,
2000-06-01,1752.07,133.8,272.5,6.42962,,
2000-07-01,1803.14,133.7,288.15,6.25765,,
2000-08-01,1857.12,132.9,277.6,6.68993,,
2000-08-30,,,,,1951.09,7.139
2000-08-31,,,,,1951.09,7.04364
2000-09-01,1961.89,134.7,277,7.08265,1959.91,7.07548
2000-09-05,,,,,1997.39,7.26322
2000-09-06,,,,,1987.46,7.24955
2000-09-07,,,,,1997.39,7.32448
2000-09-08,,,,,2010.61,7.37163
2000-09-11,,,,,2012.82,7.38513
2000-09-12,,,,,2046.99,7.45308
2000-09-13,,,,,2044.79,7.5038
2000-09-14,,,,,2040.38,7.47117
2000-09-15,,,,,2028.25,7.44039
2000-09-18,,,,,2024.94,7.41738
2000-09-19,,,,,2031.56,7.47308
2000-09-20,,,,,1987.46,7.32301
2000-09-21,,,,,2040.38,7.57097
2000-09-22,,,,,2027.15,7.3997
2000-09-25,,,,,2043.68,7.49013
2000-09-26,,,,,2020.53,7.35141
2000-09-27,,,,,2011.72,7.28487
2000-09-28,,,,,2008.41,7.26631
2000-09-29,,,,,2018.33,7.37559
2000-10-01,1894.37,135.4,273.65,6.92261,,
2000-10-02,,,,,1973.13,7.22495
2000-10-03,,,,,1980.85,7.27986
2000-10-04,,,,,1976.44,7.28374
2000-10-05,,,,,2005.1,7.41532
2000-10-06,,,,,1994.08,7.38548
2000-10-09,,,,,1967.62,7.28749
2000-10-10,,,,,1989.67,7.35552
2000-10-11,,,,,1980.85,7.26252
2000-10-12,,,,,1938.96,7.07651
2000-10-13,,,,,1961.01,7.17661
2000-10-16,,,,,1965.42,7.23645
2000-10-17,,,,,1941.17,7.18286
2000-10-18,,,,,1918.02,7.05154
2000-10-19,,,,,1920.22,7.10405
2000-10-20,,,,,1895.97,7.01044
2000-10-23,,,,,1908.1,7.02928
2000-10-24,,,,,1901.48,7.03732
2000-10-25,,,,,1875.03,7.02785
2000-10-26,,,,,1827.63,6.86047
2000-10-27,,,,,1855.19,7.03255
2000-10-30,,,,,1857.39,7.01565
2000-10-31,,,,,1866.21,7.05562
2000-11-01,1795.6,135,265.5,6.7631,1836.45,6.91694
2000-11-02,,,,,1843.06,6.95889
2000-11-03,,,,,1843.06,6.96415
2000-11-06,,,,,1818.81,6.84536
2000-11-07,,,,,1826.53,6.87958
2000-11-08,,,,,1839.76,6.96613
2000-11-09,,,,,1847.47,6.98081
2000-11-10,,,,,1844.16,6.96305
2000-11-13,,,,,1805.58,6.81738
2000-11-14,,,,,1821.02,6.87306
2000-11-15,,,,,1821.02,6.88215
2000-11-16,,,,,1804.48,6.76596
2000-11-17,,,,,1812.2,6.83204
2000-11-20,,,,,1812.2,6.80893
2000-11-21,,,,,1827.63,6.86692
2000-11-22,,,,,1806.69,6.78823
2000-11-27,,,,,1866.21,6.95958
2000-11-28,,,,,1898.18,7.03159
2000-11-29,,,,,1878.34,6.98007
2000-11-30,,,,,1854.09,6.88995
2000-12-01,1852.4,136.2,269.2,6.88113,1894.87,7.0389
2000-12-04,,,,,1897.08,7.00804
2000-12-05,,,,,1915.81,7.07465
2000-12-06,,,,,1933.45,7.11875
2000-12-07,,,,,1936.76,7.07104
2000-12-08,,,,,1956.6,7.16835
2000-12-11,,,,,1961.01,7.24422
2000-12-12,,,,,1947.78,7.19402
2000-12-13,,,,,1941.17,7.20018
2000-12-14,,,,,1959.91,7.27778
2000-12-15,,,,,1923.53,7.11497
2000-12-18,,,,,1927.94,7.13523
2000-12-19,,,,,1926.84,7.14835
2000-12-20,,,,,1902.59,6.98325
2000-12-21,,,,,1887.15,6.91012
2000-12-22,,,,,1895.97,6.92087
2000-12-26,,,,,1903.69,6.94904
2000-12-27,,,,,1868.42,6.793
2000-12-28,,,,,1879.44,6.84802
2000-12-29,,,,,1866.21,6.84471
2001-01-01,1787.06,140,272.65,6.5544,,
2001-01-02,,,,,1803.38,6.65208
2001-01-03,,,,,1815.5,6.79582
2001-01-04,,,,,1796.77,6.72694
2001-01-05,,,,,1834.24,6.85955
2001-01-08,,,,,1836.45,6.84476
2001-01-09,,,,,1829.83,6.85331
2001-01-10,,,,,1832.04,6.87961
2001-01-11,,,,,1835.35,6.94812
2001-01-12,,,,,1861.8,7.0603
2001-01-16,,,,,1818.81,6.87771
2001-01-17,,,,,1833.14,6.95689
2001-01-18,,,,,1911.41,7.21557
2001-01-19,,,,,1880.54,7.09906
2001-01-22,,,,,1872.82,7.03673
2001-01-23,,,,,1876.13,7.05048
2001-01-24,,,,,1851.88,7.00806
2001-01-25,,,,,1849.68,6.98254
2001-01-26,,,,,1849.68,7.01831
2001-01-29,,,,,1837.55,6.99087
2001-01-30,,,,,1852.98,6.99371
2001-01-31,,,,,1870.62,7.07229
2001-02-01,1766.12,137.4,267.65,6.59864,1873.93,7.00141
2001-02-02,,,,,1860.7,6.97675
2001-02-05,,,,,1828.73,6.88918
2001-02-06,,,,,1832.04,6.97388
2001-02-07,,,,,1828.73,6.94939
2001-02-08,,,,,1828.73,6.95468
2001-02-09,,,,,1807.79,6.95571
2001-02-12,,,,,1802.28,6.90263
2001-02-13,,,,,1817.71,6.97108
2001-02-14,,,,,1811.1,6.95906
2001-02-15,,,,,1823.22,7.05171
2001-02-16,,,,,1818.81,7.06472
2001-02-20,,,,,1805.58,7.04618
2001-02-21,,,,,1765.9,6.85787
2001-02-22,,,,,1765.9,6.8221
2001-02-23,,,,,1753.78,6.73363
2001-02-26,,,,,1772.51,6.73448
2001-02-27,,,,,1765.9,6.58181
2001-02-28,,,,,1785.74,6.6957
2001-03-01,1742.16,135.9,266.35,6.54086,1809.99,6.79554
2001-03-02,,,,,1817.71,6.90882
2001-03-05,,,,,1837.55,7.00019
2001-03-06,,,,,1860.7,7.10597
2001-03-07,,,,,1838.65,7.05411
2001-03-08,,,,,1809.99,6.86514
2001-03-09,,,,,1821.02,6.7495
2001-03-12,,,,,1809.99,6.64218
2001-03-13,,,,,1789.05,6.64333
2001-03-14,,,,,1772.51,6.71789
2001-03-15,,,,,1769.21,6.75141
2001-03-16,,,,,1727.32,6.6257
2001-03-19,,,,,1743.85,6.69297
2001-03-20,,,,,1750.47,6.69267
2001-03-21,,,,,1731.73,6.60965
2001-03-22,,,,,1716.3,6.57207
2001-03-23,,,,,1720.71,6.54634
2001-03-26,,,,,1712.99,6.53314
2001-03-27,,,,,1732.83,6.61386
2001-03-28,,,,,1692.05,6.50412
2001-03-29,,,,,1696.46,6.52107
2001-03-30,,,,,1672.2,6.48896
2001-04-01,1665.97,136.4,257.7,6.46477,,
2001-04-02,,,,,1664.49,6.50318
2001-04-03,,,,,1677.72,6.52554
2001-04-04,,,,,1677.72,6.46643
2001-04-05,,,,,1684.33,6.52588
2001-04-06,,,,,1644.65,6.35489
2001-04-09,,,,,1666.69,6.43511
2001-04-10,,,,,1686.53,6.57134
2001-04-11,,,,,1679.92,6.5189
2001-04-12,,,,,1684.33,6.49693
2001-04-16,,,,,1686.53,6.50544
2001-04-17,,,,,1678.82,6.44336
2001-04-18,,,,,1726.22,6.66879
2001-04-19,,,,,1699.76,6.46052
2001-04-20,,,,,1705.27,6.46304
2001-04-23,,,,,1668.9,6.35528
2001-04-24,,,,,1676.61,6.36528
2001-04-25,,,,,1682.13,6.38378
2001-04-26,,,,,1671.1,6.34194
2001-04-27,,,,,1673.31,6.32391
2001-04-30,,,,,1689.84,6.42159
2001-05-01,1684.85,136.8,264,6.38201,1706.38,6.46354
2001-05-02,,,,,1732.83,6.565
2001-05-03,,,,,1725.12,6.47566
2001-05-04,,,,,1708.58,6.40878
2001-05-07,,,,,1711.89,6.42118
2001-05-08,,,,,1676.61,6.32207
2001-05-09,,,,,1663.39,6.21014
2001-05-10,,,,,1654.57,6.16341
2001-05-11,,,,,1665.59,6.19064
2001-05-14,,,,,1646.85,6.13695
2001-05-15,,,,,1647.95,6.18137
2001-05-16,,,,,1650.16,6.09139
2001-05-17,,,,,1677.72,6.12305
2001-05-18,,,,,1720.71,6.30295
2001-05-21,,,,,1752.67,6.01776
2001-05-22,,,,,1728.42,6.08278
2001-05-23,,,,,1728.42,6.10426
2001-05-24,,,,,1736.14,6.06935
2001-05-25,,,,,1732.83,6.27269
2001-05-29,,,,,1677.72,6.08419
2001-05-30,,,,,1670,6.16236
2001-05-31,,,,,1657.87,6.19766
2001-06-01,1610.47,135.5,265.4,6.06808,1647.95,6.20932
2001-06-04,,,,,1647.95,6.18369
2001-06-05,,,,,1668.9,6.28113
2001-06-06,,,,,1652.36,6.22359
2001-06-07,,,,,1645.75,6.1847
2001-06-08,,,,,1603.86,6.00697
2001-06-11,,,,,1607.17,5.98573
2001-06-12,,,,,1599.45,5.92609
2001-06-13,,,,,1590.63,5.84899
2001-06-14,,,,,1597.25,5.86361
2001-06-15,,,,,1579.61,5.80312
2001-06-18,,,,,1581.81,5.8155
2001-06-19,,,,,1593.94,5.83007
2001-06-20,,,,,1571.89,5.78967
2001-06-21,,,,,1586.22,5.83815
2001-06-22,,,,,1571.89,5.75153
2001-06-25,,,,,1570.79,5.75592
2001-06-26,,,,,1578.51,5.76098
2001-06-27,,,,,1593.94,5.80036
2001-06-28,,,,,1560.87,5.79173
2001-06-29,,,,,1553.15,5.73967
2001-07-01,1526.77,133.4,270.6,5.64217,,
2001-07-02,,,,,1569.69,5.84941
2001-07-03,,,,,1555.36,5.79277
2001-07-05,,,,,1538.82,5.77854
2001-07-06,,,,,1550.95,5.85043
2001-07-09,,,,,1546.54,5.81188
2001-07-10,,,,,1565.28,5.85261
2001-07-11,,,,,1556.46,5.81746
2001-07-12,,,,,1538.82,5.77854
2001-07-13,,,,,1543.23,5.79401
2001-07-16,,,,,1547.64,5.76941
2001-07-17,,,,,1570.79,5.86992
2001-07-18,,,,,1543.23,5.74654
2001-07-19,,,,,1518.98,5.61962
2001-07-20,,,,,1530.01,5.67299
2001-07-23,,,,,1502.45,5.59155
2001-07-24,,,,,1500.24,5.5823
2001-07-25,,,,,1503.55,5.6019
2001-07-26,,,,,1499.14,5.60427
2001-07-27,,,,,1485.91,5.58299
2001-07-30,,,,,1485.91,5.57985
2001-07-31,,,,,1494.73,5.62141
2001-08-01,1466.41,133.4,267.35,5.48499,1505.76,5.63215
2001-08-02,,,,,1493.63,5.59412
2001-08-03,,,,,1483.71,5.53933
2001-08-06,,,,,1470.48,5.5033
2001-08-07,,,,,1466.07,5.50224
2001-08-08,,,,,1449.54,5.44121
2001-08-09,,,,,1463.87,5.42173
2001-08-10,,,,,1451.74,5.26375
2001-08-13,,,,,1441.82,5.23157
2001-08-14,,,,,1459.46,5.31679
2001-08-15,,,,,1446.23,5.25234
2001-08-16,,,,,1464.97,5.30979
2001-08-17,,,,,1507.96,5.43507
2001-08-20,,,,,1487.02,5.37508
2001-08-21,,,,,1477.1,5.34598
2001-08-22,,,,,1489.22,5.39866
2001-08-23,,,,,1506.86,5.48247
2001-08-24,,,,,1503.55,5.51155
2001-08-27,,,,,1530.01,5.60853
2001-08-28,,,,,1518.98,5.60407
2001-08-29,,,,,1531.11,5.61154
2001-08-30,,,,,1501.35,5.51357
2001-08-31,,,,,1495.83,5.47925
2001-09-01,1427.7,133.3,273,5.22966,,
2001-09-04,,,,,1483.71,5.4488
2001-09-05,,,,,1479.3,5.45264
2001-09-06,,,,,1455.05,5.34846
2001-09-07,,,,,1437.41,5.2537
2001-09-10,,,,,1436.31,5.29028
2001-09-11,,,,,1444.03,5.03145
2001-09-14,,,,,1448.44,5.06889
2001-09-17,,,,,1434.11,4.89038
2001-09-18,,,,,1434.11,4.95544
2001-09-19,,,,,1429.7,4.9625
2001-09-20,,,,,1427.49,4.94798
2001-09-21,,,,,1448.44,4.95192
2001-09-24,,,,,1439.62,4.9952
2001-09-25,,,,,1427.49,4.95657
2001-09-26,,,,,1440.72,4.94328
2001-09-27,,,,,1433,4.9448
2001-09-28,,,,,1424.18,4.85904
2001-10-01,1377.38,130.3,290.6,4.73977,1420.88,4.88946
2001-10-02,,,,,1419.78,4.86808
2001-10-03,,,,,1402.14,4.83329
2001-10-04,,,,,1408.75,4.85191
2001-10-05,,,,,1399.93,4.80746
2001-10-08,,,,,1404.34,4.81187
2001-10-09,,,,,1401.04,4.83116
2001-10-10,,,,,1398.83,4.87143
2001-10-11,,,,,1406.55,4.99041
2001-10-12,,,,,1401.04,4.97174
2001-10-15,,,,,1398.83,4.96304
2001-10-16,,,,,1409.85,5.01549
2001-10-17,,,,,1399.93,4.97136
2001-10-18,,,,,1384.5,4.92705
2001-10-19,,,,,1367.97,4.90047
2001-10-22,,,,,1369.07,4.96219
2001-10-23,,,,,1378.99,4.99544
2001-10-24,,,,,1362.46,4.94539
2001-10-25,,,,,1369.07,4.94785
2001-10-26,,,,,1390.01,5.01357
2001-10-29,,,,,1385.6,4.97345
2001-10-30,,,,,1397.73,4.98477
2001-10-31,,,,,1371.27,4.91937
2001-11-01,1434.29,129.8,280.6,5.11152,1362.46,4.85551
2001-11-02,,,,,1348.13,4.81645
2001-11-05,,,,,1353.64,4.86482
2001-11-06,,,,,1352.53,4.84866
2001-11-07,,,,,1331.59,4.75059
2001-11-08,,,,,1350.33,4.82347
2001-11-09,,,,,1407.65,5.07902
2001-11-12,,,,,1446.23,5.16511
2001-11-13,,,,,1488.12,5.38198
2001-11-14,,,,,1488.12,5.34813
2001-11-15,,,,,1478.2,5.36648
2001-11-16,,,,,1499.14,5.46135
2001-11-19,,,,,1501.35,5.48738
2001-11-20,,,,,1480.4,5.42371
2001-11-21,,,,,1489.22,5.45902
2001-11-26,,,,,1502.45,5.51155
2001-11-27,,,,,1547.64,5.6628
2001-11-28,,,,,1550.95,5.65215
2001-11-29,,,,,1571.89,5.72014
2001-11-30,,,,,1591.74,5.77762
2001-12-01,1472.85,128.1,275.5,5.34609,,
2001-12-03,,,,,1552.05,5.61626
2001-12-04,,,,,1542.13,5.57531
2001-12-05,,,,,1530.01,5.56366
2001-12-06,,,,,1515.68,5.52058
2001-12-07,,,,,1491.43,5.44117
2001-12-10,,,,,1490.32,5.46607
2001-12-11,,,,,1500.24,5.51155
2001-12-12,,,,,1478.2,5.40474
2001-12-13,,,,,1477.1,5.38398
2001-12-14,,,,,1479.3,5.33947
2001-12-17,,,,,1485.91,5.34983
2001-12-18,,,,,1504.65,5.39592
2001-12-19,,,,,1480.4,5.31277
2001-12-20,,,,,1478.2,5.35385
2001-12-21,,,,,1491.43,5.37451
2001-12-26,,,,,1506.86,5.42621
2001-12-27,,,,,1490.32,5.36667
2001-12-28,,,,,1479.3,5.35009
2001-12-31,,,,,1439.62,5.20657
2002-01-01,1508.23,128.5,276.5,5.45471,,
2002-01-02,,,,,1438.51,5.16801
2002-01-03,,,,,1450.64,5.20316
2002-01-04,,,,,1477.1,5.31808
2002-01-07,,,,,1564.18,5.61442
2002-01-08,,,,,1550.95,5.56694
2002-01-09,,,,,1566.38,5.57233
2002-01-10,,,,,1544.34,5.38378
2002-01-11,,,,,1552.05,5.4315
2002-01-14,,,,,1550.95,5.41627
2002-01-15,,,,,1536.62,5.40683
2002-01-16,,,,,1553.15,5.45733
2002-01-17,,,,,1552.05,5.4458
2002-01-18,,,,,1531.11,5.40646
2002-01-22,,,,,1541.03,5.46367
2002-01-23,,,,,1554.26,5.53609
2002-01-24,,,,,1569.69,5.6221
2002-01-25,,,,,1561.97,5.59847
2002-01-28,,,,,1538.82,5.51352
2002-01-29,,,,,1534.42,5.52147
2002-01-30,,,,,1530.01,5.43519
2002-01-31,,,,,1610.47,5.70483
2002-02-01,1561.37,128.4,283.9,5.49971,1617.09,5.69598
2002-02-04,,,,,1600.55,5.56908
2002-02-05,,,,,1609.37,5.51249
2002-02-06,,,,,1601.66,5.34777
2002-02-07,,,,,1620.4,5.41034
2002-02-08,,,,,1612.68,5.29964
2002-02-11,,,,,1599.45,5.37179
2002-02-12,,,,,1610.47,5.38801
2002-02-13,,,,,1652.36,5.55603
2002-02-14,,,,,1638.03,5.47837
2002-02-15,,,,,1614.88,5.38564
2002-02-19,,,,,1556.46,5.24945
2002-02-20,,,,,1559.77,5.35451
2002-02-21,,,,,1573,5.38421
2002-02-22,,,,,1541.03,5.26398
2002-02-25,,,,,1554.26,5.32371
2002-02-26,,,,,1545.44,5.25302
2002-02-27,,,,,1573,5.28916
2002-02-28,,,,,1574.1,5.30267
2002-03-01,1607.39,129.8,295.4,5.44141,1601.66,5.42199
2002-03-04,,,,,1623.7,5.45966
2002-03-05,,,,,1621.5,5.44492
2002-03-06,,,,,1641.34,5.60758
2002-03-07,,,,,1636.93,5.62519
2002-03-08,,,,,1646.85,5.69549
2002-03-11,,,,,1632.52,5.60618
2002-03-12,,,,,1622.6,5.52657
2002-03-13,,,,,1621.5,5.53129
2002-03-14,,,,,1631.42,5.6024
2002-03-15,,,,,1644.65,5.66533
2002-03-18,,,,,1675.51,5.73707
2002-03-19,,,,,1688.74,5.76165
2002-03-20,,,,,1678.82,5.75233
2002-03-21,,,,,1672.2,5.71206
2002-03-22,,,,,1642.44,5.58179
2002-03-25,,,,,1617.09,5.43194
2002-03-26,,,,,1634.73,5.52086
2002-03-27,,,,,1649.06,5.51524
2002-03-28,,,,,1676.61,5.56275
2002-04-01,1588.57,130.8,301.4,5.27064,1677.72,5.56641
2002-04-02,,,,,1677.72,5.5188
2002-04-03,,,,,1631.42,5.37093
2002-04-04,,,,,1610.47,5.338
2002-04-05,,,,,1589.53,5.28083
2002-04-08,,,,,1588.43,5.28683
2002-04-09,,,,,1598.35,5.35102
2002-04-10,,,,,1591.74,5.34139
2002-04-11,,,,,1589.53,5.27558
2002-04-12,,,,,1576.3,5.24822
2002-04-15,,,,,1574.1,5.24525
2002-04-16,,,,,1596.14,5.36069
2002-04-17,,,,,1619.29,5.38239
2002-04-18,,,,,1599.45,5.25703
2002-04-19,,,,,1612.68,5.34354
2002-04-22,,,,,1635.83,5.38633
2002-04-23,,,,,1609.37,5.31672
2002-04-24,,,,,1620.4,5.32674
2002-04-25,,,,,1606.07,5.22723
2002-04-26,,,,,1620.4,5.28505
2002-04-29,,,,,1618.19,5.22503
2002-04-30,,,,,1614.88,5.23973
2002-05-01,1597.02,130.8,308.35,5.17925,1593.94,5.16926
2002-05-02,,,,,1609.37,5.23203
2002-05-03,,,,,1585.12,5.10588
2002-05-06,,,,,1565.28,5.04197
2002-05-07,,,,,1588.43,5.09112
2002-05-08,,,,,1603.86,5.16541
2002-05-09,,,,,1598.35,5.17516
2002-05-10,,,,,1615.99,5.19359
2002-05-13,,,,,1613.78,5.19318
2002-05-14,,,,,1631.42,5.28994
2002-05-15,,,,,1638.03,5.31311
2002-05-16,,,,,1618.19,5.21829
2002-05-17,,,,,1596.14,5.13891
2002-05-20,,,,,1591.74,5.10991
