date,fng,momentum_spx,momentum_spx_ma125,strength_52w,breadth_mcclellan,putcall_5d,vix,vix_ma50,junk_spread,safehaven_diff,fng_rating
2022-08-31,52,3955,4131.01,-0.603307,1160.5,0.928199,25.87,24.0936,1.8423,-0.63929,neutral
2022-09-01,49,3966.85,4128.11,-0.964403,1070.25,0.981184,25.56,24.0258,1.8422,-0.607718,neutral
2022-09-02,42,3924.26,4125.89,-1.06572,979.934,0.98751,25.47,23.9542,2.0705,-1.52299,fear
2022-09-06,41,3908.19,4123.79,-1.41571,882.913,1.00913,26.91,23.9478,2.0587,-0.712846,fear
2022-09-07,40,3979.87,4121.41,-1.55449,833.598,1.0075,24.64,23.9016,2.0294,-1.54705,fear
2022-09-08,40,4006.18,4119.38,-1.72481,811.076,0.984468,23.61,23.8066,2.0288,-1.26887,fear
2022-09-09,44,4067.36,4118.29,-1.76141,833.425,0.943429,22.79,23.6992,1.9939,-0.943614,fear
2022-09-12,48,4110.41,4117.79,-1.80462,888.907,0.913302,23.87,23.6024,1.9626,0.197785,neutral
2022-09-13,37,3932.69,4115.15,-1.99164,890.01,0.92282,27.27,23.6138,1.9475,-3.74642,fear
2022-09-14,42,3946.01,4111.85,-2.27502,891.766,0.940217,26.16,23.5862,2.0025,-3.39548,fear
2022-09-15,41,3901.35,4107.77,-2.53088,875.913,0.94468,26.27,23.577,2.0144,-4.21704,fear
2022-09-16,35,3873.33,4103.05,-3.11005,832.244,1.01267,26.3,23.5814,2.0328,-4.60094,fear
2022-09-19,36,3899.89,4098.56,-3.40042,818.653,1.03658,25.76,23.6038,2.056,-2.05769,fear
2022-09-20,36,3855.93,4093.32,-3.87616,766.831,1.00185,27.16,23.6236,2.0366,-2.59785,fear
2022-09-21,27,3789.93,4087.99,-4.33918,685.265,0.984003,27.99,23.6376,2.0357,-5.18394,fear
2022-09-22,24,3757.99,4081.89,-5.3375,587.587,1.00542,27.35,23.6482,2.0426,-5.15455,extreme fear
2022-09-23,22,3693.23,4075.09,-6.98354,463.591,1.02722,29.92,23.7186,2.0456,-3.75425,extreme fear
2022-09-26,18,3655.04,4067.73,-8.45298,321.135,1.05528,32.26,23.8792,2.0929,-3.52852,extreme fear
2022-09-27,17,3647.29,4059.85,-9.57936,201.148,1.08062,32.6,24.0252,2.0908,-2.10205,extreme fear
2022-09-28,17,3719.04,4052.79,-9.7768,143.672,1.10978,30.18,24.1388,2.0671,-2.12424,extreme fear
2022-09-29,13,3640.47,4045.67,-10.7511,60.3848,1.09893,31.84,24.298,2.0874,-4.85231,extreme fear
2022-09-30,16,3585.62,4037.98,-11.0904,-14.7496,1.05357,31.62,24.4682,1.941,-4.53016,extreme fear
2022-10-03,20,3678.43,4030.75,-11.2659,-33.4225,1.01694,30.1,24.6096,1.9226,-3.78168,extreme fear
2022-10-04,28,3790.93,4024.88,-10.9813,0.999177,0.972164,29.07,24.7238,2.1046,-2.19625,fear
2022-10-05,30,3783.28,4019.29,-10.9342,21.0266,0.95886,28.55,24.801,2.0407,-2.44926,fear
2022-10-06,23,3744.52,4013.25,-11.0137,16.7519,0.934184,30.52,24.9466,2.0265,-4.30051,extreme fear
2022-10-07,20,3639.66,4006.46,-11.5919,-24.3345,0.923676,31.36,25.1272,2.0102,-7.56741,extreme fear
2022-10-10,19,3612.39,4000.06,-12.203,-79.9634,0.956201,32.45,25.3496,2.0192,-4.20559,extreme fear
2022-10-11,17,3588.84,3993.59,-12.9287,-129.812,0.977363,33.63,25.5654,2.0211,-5.37342,extreme fear
2022-10-12,16,3577.03,3986.63,-13.4051,-173.247,0.991926,33.57,25.7582,2.0403,-5.25674,extreme fear
2022-10-13,19,3669.91,3980.85,-14.4993,-172.765,1.01424,31.94,25.958,2.0397,-1.62693,extreme fear
2022-10-14,16,3583.07,3974.38,-14.2344,-205.278,1.00996,32.02,26.1696,2.0357,-4.23879,extreme fear
2022-10-17,23,3677.95,3968.11,-14.0225,-184.002,0.980048,31.37,26.374,2.01,-1.46494,extreme fear
2022-10-18,29,3719.98,3962.19,-13.5583,-128.745,0.97429,30.5,26.5582,1.9806,1.43125,fear
2022-10-19,29,3695.16,3956.6,-13.4242,-101.5,0.969477,30.76,26.738,1.9708,1.16518,fear
2022-10-20,39,3665.78,3951.76,-12.9308,-82.3954,0.951987,29.98,26.9428,1.9749,2.81428,fear
2022-10-21,44,3752.75,3947.41,-12.0661,-27.7048,0.936384,29.69,27.1326,1.958,4.89095,fear
2022-10-24,47,3797.34,3944.39,-10.8541,32.1787,0.925342,29.85,27.339,1.9464,5.87599,neutral
2022-10-25,51,3859.11,3941.79,-9.62741,124.234,0.899347,28.46,27.5092,1.9352,6.49894,neutral
2022-10-26,54,3830.6,3938.13,-9.22447,219.279,0.868315,27.28,27.661,1.9462,6.92482,neutral
2022-10-27,55,3807.3,3935.54,-8.08894,309.255,0.87925,27.39,27.8108,1.9399,7.08099,neutral
2022-10-28,57,3901.06,3933.5,-7.43325,412.271,0.885068,25.75,27.9346,1.9244,8.24821,greed
2022-10-31,64,3871.98,3931.07,-7.15353,494.418,0.869719,25.88,28.0402,1.7731,5.01907,greed
2022-11-01,64,3856.1,3927.52,-7.11069,581.737,0.869807,25.81,28.0804,1.7881,4.15191,greed
2022-11-02,55,3759.69,3924.42,-7.09663,617.32,0.897455,25.86,28.1154,1.8932,2.15368,greed
2022-11-03,56,3719.89,3921.2,-7.23208,644.428,0.898734,25.3,28.165,1.9005,3.94201,greed
2022-11-04,57,3770.55,3919.43,-6.88431,694.604,0.895689,24.55,28.2204,1.933,5.79532,greed
2022-11-07,60,3806.8,3917.88,-6.37563,751.05,0.894186,24.35,28.1962,1.9189,8.14161,greed
2022-11-08,58,3828.11,3917.02,-5.55315,813.349,0.966225,25.54,28.1828,1.9067,8.73229,greed
2022-11-09,54,3748.57,3915.57,-5.06538,825.279,0.959736,26.09,28.1804,1.932,3.07026,neutral
2022-11-10,60,3956.37,3915.03,-3.68204,876.143,0.92299,23.53,28.1336,1.9694,8.40338,greed
2022-11-11,64,3992.93,3914.91,-3.34263,943.736,0.880471,22.52,28.0728,1.9492,6.99153,greed
2022-11-14,63,3957.25,3913.85,-3.17892,979.536,0.89526,23.73,28.038,1.9438,5.3599,greed
2022-11-15,67,3991.73,3914.4,-3.0263,1034.07,0.82201,24.54,27.9906,1.9286,5.14772,greed
2022-11-16,65,3958.79,3914.86,-2.60891,1048.82,0.826844,24.11,27.98,1.9414,3.735,greed
2022-11-17,61,3946.56,3915.22,-2.09311,1049.08,0.85006,23.93,27.9864,1.9682,1.77052,greed
2022-11-18,60,3965.34,3915.16,-1.27866,1060.87,0.875304,23.12,27.993,1.9794,1.21726,greed
2022-11-21,61,3949.94,3915.22,-0.894744,1060.7,0.864889,22.36,27.9628,1.9683,0.507821,greed
2022-11-22,61,4003.58,3915.42,-0.816255,1084.1,0.925992,21.29,27.8432,1.9699,2.64764,greed
2022-11-23,64,4027.26,3915.18,-0.767096,1118.4,0.889716,20.35,27.727,1.9684,4.00835,greed
2022-11-25,63,4026.12,3914.12,-0.656163,1156.38,0.867404,20.5,27.6116,1.9635,1.0787,greed
2022-11-28,60,3963.94,3912.78,-0.631718,1150.52,0.889153,22.21,27.5298,1.9619,-0.349307,greed
2022-11-29,58,3957.63,3911.63,-0.647766,1163.96,0.906238,21.89,27.4524,1.9815,0.0784667,greed
2022-11-30,74,4080.11,3910.85,-0.655414,1213.6,0.881608,20.58,27.3208,1.8145,4.95317,greed
2022-12-01,76,4076.57,3910.6,-0.417643,1250.55,0.864533,19.84,27.1578,1.8008,4.62709,extreme greed
2022-12-02,68,4071.7,3910.2,-0.0366117,1286.89,0.865382,19.06,26.992,1.9244,2.53964,greed
2022-12-05,65,3998.84,3908.9,0.192416,1272.64,0.849236,20.75,26.8086,1.9389,0.264161,greed
2022-12-06,62,3941.26,3907.51,0.148826,1237.46,0.8665,22.17,26.6068,1.9331,-1.74588,greed
2022-12-07,58,3933.92,3906.84,0.0660449,1193.98,0.908578,22.68,26.4084,1.9711,-0.356862,greed
2022-12-08,56,3963.51,3907.34,0.233025,1168.43,0.920406,22.29,26.2506,1.993,-2.13428,greed
2022-12-09,52,3934.38,3908.82,0.159057,1129.33,0.958458,22.83,26.0704,1.9747,-3.28028,neutral
2022-12-12,57,3990.56,3910.86,-0.00250892,1121.8,0.942584,25,25.938,1.9407,-1.14713,greed
2022-12-13,59,4019.65,3912.69,-0.00704842,1128.07,0.914676,22.55,25.787,1.9339,-1.79328,greed
2022-12-14,61,3995.32,3915.32,-0.132836,1117.2,0.893354,21.14,25.6284,1.9187,-1.18702,greed
2022-12-15,60,3895.75,3917.09,-0.30151,1068.9,0.922658,22.83,25.514,1.7648,-4.04351,greed
2022-12-16,44,3852.36,3917.79,-0.477067,997.692,0.954636,22.62,25.356,2.0378,-5.80775,fear
2022-12-19,40,3817.66,3918.25,-0.71707,912.815,0.995767,22.42,25.1772,2.0494,-5.47544,fear
2022-12-20,38,3821.62,3918.46,-0.933079,850.105,1.01482,21.48,24.9578,2.0394,-5.36088,fear
2022-12-21,39,3878.44,3918.19,-0.99917,834.041,1.07647,20.07,24.6866,2.0195,-4.10096,fear
2022-12-22,37,3822.39,3917.57,-1.29872,795.391,1.10399,21.97,24.4546,1.9995,-5.4005,fear
2022-12-23,40,3844.82,3917.76,-1.41604,784.166,1.06414,20.87,24.2332,2.0156,-2.88229,fear
2022-12-27,40,3829.25,3917.84,-1.50767,778.153,1.05973,21.65,24.0258,2.0017,-2.67421,fear
2022-12-28,36,3783.22,3917.82,-1.6845,739.03,1.21,22.14,23.8412,1.9853,-5.59281,fear
2022-12-29,37,3849.28,3918.02,-1.7317,747.097,1.13115,21.44,23.66,2.0255,-3.56454,fear
2022-12-30,37,3839.5,3918.08,-1.90089,744.807,1.09916,21.67,23.4782,2.0547,-3.05568,fear
2023-01-03,37,3824.14,3917.91,-1.88161,743.997,1.0987,22.9,23.3366,2.0331,-3.51186,fear
2023-01-04,40,3852.97,3917.52,-1.81493,779.626,1.14163,22.01,23.183,2.0164,-1.52534,fear
2023-01-05,44,3808.1,3916.79,-1.6446,798.778,1.02037,22.46,23.0352,1.9978,-1.4473,fear
2023-01-06,46,3895.08,3917.11,-1.46257,853,1.00855,21.13,22.8886,2.0006,-1.83758,neutral
2023-01-09,47,3892.09,3917.7,-1.29176,908.092,0.997062,21.97,22.7824,1.9774,-2.17685,neutral
2023-01-10,50,3919.25,3918.64,-1.18499,980.264,0.99695,20.58,22.6462,1.9636,-2.35172,neutral
2023-01-11,54,3969.61,3920.07,-0.987144,1064.57,0.97632,21.09,22.553,1.9546,-1.23477,neutral
2023-01-12,57,3983.17,3921.03,-0.887001,1160.71,0.946931,18.83,22.412,1.9624,-0.867811,greed
2023-01-13,61,3999.09,3922.38,-0.686656,1252.32,0.938483,18.35,22.2628,1.9714,2.6065,greed
2023-01-17,64,3990.97,3922.81,-0.387738,1323.99,0.921555,19.36,22.1328,1.9607,3.74519,greed
2023-01-18,58,3928.86,3922.56,-0.0498752,1347.68,0.971784,20.34,22.0336,1.959,0.776615,greed
2023-01-19,55,3898.85,3921.76,0.160656,1346.53,0.967784,20.52,21.953,1.9776,-0.6267,greed
2023-01-20,59,3972.61,3921.85,0.435089,1379.47,0.951723,19.85,21.863,1.9988,0.525951,greed
2023-01-23,64,4019.81,3922.27,0.59923,1429.02,0.937111,19.81,21.7484,1.9851,3.47235,greed
2023-01-24,63,4016.95,3923.04,0.958008,1460.34,0.945616,19.2,21.6106,1.9681,1.80621,greed
2023-01-25,64,4016.22,3922.98,1.10265,1495.18,0.902784,19.08,21.5216,1.9889,1.2462,greed
2023-01-26,68,4060.43,3922.89,1.38264,1537.68,0.869411,18.73,21.4458,1.9918,3.83088,greed
2023-01-27,69,4070.56,3922.41,1.75127,1578.53,0.845423,18.51,21.3414,1.9774,2.92757,greed
2023-01-30,67,4017.77,3921.6,1.86255,1583.15,0.854903,19.94,21.2494,1.9758,1.69352,greed
2023-01-31,70,4076.6,3921.48,2.05936,1623.58,0.848237,19.4,21.1552,1.9795,3.963,greed
2023-02-01,82,4119.21,3921.2,2.24355,1672.42,0.821414,17.87,21.034,1.8051,4.53673,extreme greed
2023-02-02,75,4179.76,3921.42,2.46827,1724.74,0.78611,18.73,20.9462,1.9947,7.23198,extreme greed
2023-02-03,76,4136.48,3921.35,2.62282,1739.32,0.807135,18.33,20.8656,1.9397,6.0663,extreme greed
2023-02-06,76,4111.08,3921.12,2.62505,1725.39,0.796311,19.43,20.8284,1.9406,6.60123,extreme greed
2023-02-07,76,4164,3921.45,2.59401,1724.17,0.787851,18.66,20.7946,1.9609,6.82068,extreme greed
2023-02-08,75,4117.86,3920.71,2.59666,1697.46,0.77747,19.63,20.7772,1.9488,4.63713,greed
2023-02-09,73,4081.5,3919.7,2.60186,1643.76,0.804878,20.71,20.7472,1.9651,4.67531,greed
2023-02-10,72,4090.46,3918.19,2.49845,1598.31,0.839446,20.53,20.72,1.9576,4.446,greed
2023-02-13,72,4137.29,3916.91,2.4758,1583.77,0.859806,20.34,20.7152,1.9795,5.30094,greed
2023-02-14,73,4136.13,3915.56,2.44964,1567.18,0.868825,18.91,20.6966,1.9762,8.66685,greed
2023-02-15,74,4147.6,3914.54,2.44318,1561.9,0.867591,18.23,20.68,1.9815,9.86692,greed
2023-02-16,71,4090.41,3913,2.53046,1529.15,0.878525,20.17,20.6684,1.9808,6.21855,greed
2023-02-17,69,4079.09,3911.8,2.54028,1487.92,0.865882,20.02,20.6254,1.9802,4.13828,greed
2023-02-21,66,3997.34,3910.68,2.44432,1411.25,0.876292,22.87,20.6292,1.9992,3.80518,greed
2023-02-22,64,3991.05,3909.58,2.33919,1342.58,0.888782,22.29,20.6292,2.0099,3.55397,greed
2023-02-23,63,4012.32,3908.55,2.30645,1289.76,0.920361,21.14,20.5954,1.9928,2.26943,greed
2023-02-24,61,3970.04,3906.72,2.13819,1220.86,0.947569,21.67,20.5288,1.9675,1.39638,greed
2023-02-27,61,3982.24,3906.11,2.04938,1161.78,0.955833,20.95,20.4968,1.9626,2.40257,greed
2023-02-28,61,3970.15,3905.63,2.03937,1100.71,0.937035,20.7,20.488,1.9389,0.945082,greed
2023-03-01,66,3951.39,3905.35,1.91549,1042.8,0.955937,20.58,20.443,1.7713,1.01801,greed
2023-03-02,52,3981.35,3905.56,1.69737,1003.66,0.974146,19.59,20.3824,2.0364,0.741515,neutral
2023-03-03,56,4045.64,3906.19,1.56634,1005.15,0.952461,18.49,20.3038,2.0379,1.4828,greed
2023-03-06,55,4048.42,3907.18,1.50065,986.502,0.952653,18.61,20.2464,2.0392,1.53598,greed
2023-03-07,49,3986.37,3907.81,1.43382,932.584,0.987574,19.59,20.2368,2.0392,-1.50933,neutral
2023-03-08,50,3992.01,3907.91,1.32738,885.033,1.01218,19.11,20.1796,2.0139,0.107319,neutral
2023-03-09,38,3918.32,3907.2,1.18179,800.218,1.032,22.61,20.2144,2.0298,-1.91913,fear
2023-03-10,27,3861.59,3905.56,0.777586,688.304,1.11492,24.8,20.2774,2.0553,-5.76749,fear
2023-03-13,23,3855.76,3903.52,0.189523,570.975,1.14094,26.52,20.365,2.1361,-8.03881,extreme fear
2023-03-14,25,3919.29,3903.41,-0.0472203,496.273,1.13938,23.73,20.4108,2.1546,-5.91867,fear
2023-03-15,23,3891.93,3902.98,-0.596913,405.655,1.15706,26.14,20.5002,2.1149,-8.56687,extreme fear
2023-03-16,33,3960.28,3903.45,-0.968496,356.056,1.11793,22.99,20.502,2.1809,-5.05858,fear
2023-03-17,27,3916.64,3903.8,-1.37884,277.097,1.03859,25.51,20.572,2.1385,-6.85943,fear
2023-03-20,30,3951.57,3904.21,-1.64968,232.472,0.996889,24.15,20.6058,2.1831,-4.65776,fear
2023-03-21,43,4002.87,3905.39,-1.72563,229.949,0.960255,21.38,20.6108,2.1801,-2.11599,fear
2023-03-22,41,3936.97,3906.56,-1.87128,191.182,0.900835,22.26,20.6166,2.1459,-5.26678,fear
2023-03-23,38,3948.72,3908.09,-2.22499,145.633,0.942457,22.61,20.6572,2.1636,-5.58428,fear
2023-03-24,38,3970.99,3910.31,-2.61487,125.47,0.967141,21.74,20.6702,2.1721,-4.98966,fear
2023-03-27,40,3977.53,3912.89,-2.6657,139.333,0.963444,20.6,20.7056,2.1974,-2.98569,fear
2023-03-28,40,3971.27,3915.48,-2.76487,168.446,0.961815,19.97,20.738,2.1678,-3.79409,fear
2023-03-29,41,4027.81,3917.95,-2.75159,232.991,0.969915,19.12,20.7332,2.1705,-3.38731,fear
2023-03-30,45,4050.83,3921.24,-2.74443,308.018,0.913622,19.02,20.7068,2.1431,-3.75298,neutral
2023-03-31,49,4109.31,3925.43,-2.83663,409.334,0.878011,18.7,20.6704,2.1273,-3.2201,neutral
2023-04-03,61,4124.51,3929,-2.85474,500.944,0.876932,18.55,20.6444,1.8925,-1.50855,greed
2023-04-04,50,4100.6,3931.47,-2.8465,559.301,0.923925,19,20.6282,2.0534,-2.92188,neutral
2023-04-05,53,4090.38,3933.93,-2.88445,599.868,0.900729,19.08,20.6258,2.0773,-1.02649,neutral
2023-04-06,55,4105.02,3936.81,-2.83754,642.691,0.9094,18.4,20.6122,2.0966,2.72677,greed
2023-04-10,58,4109.11,3940.57,-2.55151,700.746,0.905785,18.97,20.617,2.1003,5.31153,greed
2023-04-11,58,4108.94,3944.54,-1.95352,779.252,0.889206,19.1,20.6288,2.0713,2.62908,greed
2023-04-12,61,4091.95,3948.57,-1.77899,832.682,0.854916,19.09,20.6118,2.0577,4.0409,greed
2023-04-13,63,4146.22,3953.12,-1.32214,902.41,0.848893,17.8,20.5798,2.0486,3.03267,greed
2023-04-14,66,4137.64,3956.86,-1.05627,949.558,0.847653,17.07,20.5638,2.021,5.70408,greed
2023-04-17,67,4151.32,3961.41,-0.703856,1006.1,0.848668,16.95,20.5282,2.0165,5.28859,greed
2023-04-18,65,4154.87,3965.22,-0.443996,1054.97,0.864613,16.83,20.4982,2.0138,2.9692,greed
2023-04-19,67,4154.52,3968.7,-0.357746,1091.33,0.877245,16.46,20.4388,2.0156,6.24095,greed
2023-04-20,64,4129.79,3972.18,-0.145889,1096.71,0.905015,17.17,20.409,2.0217,5.81796,greed
2023-04-21,64,4133.52,3975.92,0.177442,1092.61,0.898283,16.77,20.3518,2.0421,5.45782,greed
2023-04-24,63,4137.04,3978.99,0.60194,1093.24,0.895151,16.89,20.2754,2.0262,3.69121,greed
2023-04-25,57,4071.63,3981.19,0.485676,1054.97,0.931172,18.76,20.24,2.0262,1.17426,greed
2023-04-26,52,4055.99,3982.76,0.419683,994.422,0.963832,18.84,20.21,2.0334,-0.480199,neutral
2023-04-27,58,4135.35,3985.2,0.358946,976.816,0.933033,17.03,20.1724,2.0334,1.76471,greed
2023-04-28,59,4169.48,3988.1,0.377105,986.001,0.944904,15.78,20.1234,2.0334,0.985246,greed
2023-05-01,59,4167.87,3990.23,0.380764,987.598,0.955052,16.08,20.0416,2.0334,2.24494,greed
2023-05-02,56,4119.58,3992.21,0.0933402,953.252,0.95163,17.78,19.9968,2.0334,0.980513,greed
2023-05-03,55,4090.75,3994.09,0.0226407,907.668,0.934998,18.34,19.9062,2.0334,0.262602,neutral
2023-05-04,50,4061.22,3996.5,-0.32143,850.118,0.972248,20.09,19.8622,2.0334,-0.760902,neutral
2023-05-05,54,4136.25,3999.83,-0.306937,840.716,0.961589,17.19,19.7832,2.0334,0.484306,neutral
2023-05-08,57,4138.12,4002.77,-0.265659,837.36,0.959572,16.98,19.6894,1.9931,1.11329,greed
2023-05-09,60,4119.17,4005.27,-0.359137,826.247,0.93233,17.71,19.6246,1.9605,1.48947,greed
2023-05-10,60,4137.64,4007.75,-0.4115,814.742,0.911785,16.94,19.5494,1.9391,-0.460286,greed
2023-05-11,59,4130.62,4010.81,-0.530879,784.143,0.880512,16.93,19.4764,1.9447,-1.23498,greed
2023-05-12,57,4124.08,4012.15,-0.659484,746.171,0.870265,17.03,19.4252,1.9555,-1.77054,greed
2023-05-15,57,4136.28,4013.29,-0.718311,737.177,0.868879,17.12,19.3978,1.9734,-1.11066,greed
2023-05-16,55,4109.9,4014.51,-0.885598,694.838,0.882472,17.99,19.3854,1.9636,-1.65912,greed
2023-05-17,60,4158.77,4015.85,-0.958592,690.882,0.884399,16.87,19.331,1.9636,1.01225,greed
2023-05-18,65,4198.05,4017.77,-0.966413,696.335,0.875242,16.05,19.2698,1.9492,2.3082,greed
2023-05-19,65,4191.98,4019.73,-0.939333,690.172,0.879339,16.81,19.1538,1.9413,2.8887,greed
2023-05-22,68,4192.63,4021.55,-0.949377,699.79,0.869304,17.21,19.002,1.9363,5.70062,greed
2023-05-23,66,4145.58,4023.11,-0.862763,700.646,0.849799,18.53,18.8422,1.9257,4.44766,greed
2023-05-24,62,4115.24,4024.01,-0.890032,673.672,0.865047,20.03,18.7682,1.9138,1.31107,greed
2023-05-25,63,4151.28,4025,-1.04334,631.947,0.861342,19.14,18.6282,1.9308,2.70554,greed
2023-05-26,66,4205.45,4026.43,-1.15064,617.497,0.843274,17.95,18.5274,1.9308,2.51352,greed
2023-05-30,66,4205.52,4028.36,-1.27729,597.772,0.828486,17.46,18.3664,1.9449,4.18087,greed
2023-05-31,64,4179.83,4030.14,-1.26232,571.137,0.838778,17.94,18.2422,1.9449,4.55445,greed
2023-06-01,68,4221.02,4031.27,-1.28545,574.191,0.782042,15.65,18.1276,1.9535,6.27642,greed
2023-06-02,75,4282.37,4032.92,-0.775479,614.422,0.763166,14.6,17.9744,1.8104,6.11621,extreme greed
2023-06-05,69,4273.79,4034.53,-0.727597,638.159,0.777894,14.73,17.8168,1.966,5.31188,greed
2023-06-06,74,4283.85,4036.81,-0.615776,689.97,0.758015,13.96,17.6612,1.9158,5.77633,greed
2023-06-07,74,4267.52,4039.42,-0.314886,755.498,0.736337,13.94,17.528,1.9194,6.11815,greed
2023-06-08,76,4293.93,4042.3,-0.198967,810.201,0.74108,13.65,17.4016,1.9187,6.57803,extreme greed
2023-06-09,77,4298.86,4044.99,-0.0290511,849.67,0.743152,13.83,17.2958,1.8958,6.68707,extreme greed
2023-06-12,78,4338.93,4048.22,0.243445,891.414,0.717384,15.01,17.2156,1.9051,6.90852,extreme greed
2023-06-13,80,4369.01,4051.25,0.478804,957.008,0.720942,14.61,17.1338,1.8885,8.68303,extreme greed
2023-06-14,80,4372.59,4054.07,0.756298,1003.04,0.725536,13.88,17.0404,1.8992,7.08467,extreme greed
2023-06-15,81,4425.84,4057.52,0.946384,1075.65,0.709485,14.5,16.9504,1.8677,5.98752,extreme greed
2023-06-16,81,4409.59,4061.63,1.09619,1130.51,0.702113,13.54,16.8396,1.8854,5.81841,extreme greed
2023-06-20,80,4388.71,4065.92,1.14155,1147.37,0.718021,13.88,16.7492,1.8901,4.81062,extreme greed
2023-06-21,80,4365.69,4070.3,1.22987,1153.54,0.741197,13.2,16.6338,1.8901,5.47988,extreme greed
2023-06-22,80,4381.89,4074.79,1.27833,1135.08,0.735704,12.91,16.51,1.915,6.96605,extreme greed
2023-06-23,76,4348.33,4078.54,1.41771,1088.02,0.761701,13.44,16.397,1.9362,4.19548,extreme greed
2023-06-26,73,4328.82,4082.6,1.64576,1064.04,0.781616,14.25,16.326,1.9247,2.34274,greed
2023-06-27,75,4378.41,4086.86,1.81756,1072.42,0.781102,13.74,16.2594,1.9519,4.58993,extreme greed
2023-06-28,77,4376.86,4091.25,2.00508,1078.03,0.776908,13.43,16.189,1.9543,5.24421,extreme greed
2023-06-29,79,4396.44,4096.15,2.38587,1107.11,0.766588,13.54,16.1232,1.9299,5.65108,extreme greed
2023-06-30,79,4450.38,4100.96,2.82413,1157.01,0.754375,13.59,16.0658,1.9289,4.44396,extreme greed
2023-07-03,82,4455.59,4105.89,2.84867,1222.99,0.73058,13.57,15.9938,1.9052,5.40949,extreme greed
2023-07-05,79,4446.82,4110.87,2.87909,1262.59,0.747829,14.18,15.942,1.9635,5.54353,extreme greed
2023-07-06,78,4411.59,4115.34,2.72083,1254.86,0.758142,15.44,15.913,1.9635,5.44271,extreme greed
2023-07-07,78,4398.95,4120.07,2.52326,1269.21,0.751401,14.83,15.8344,1.9574,5.36318,extreme greed
2023-07-10,77,4409.53,4124.18,2.51871,1299.27,0.741455,15.07,15.759,1.9647,4.57352,extreme greed
2023-07-11,78,4439.26,4128.56,2.64845,1355.72,0.734276,14.84,15.7152,1.9482,4.2889,extreme greed
2023-07-12,78,4472.16,4132.98,2.86038,1419.6,0.703032,13.54,15.6704,1.9452,2.72065,extreme greed
2023-07-13,79,4510.04,4137.31,2.9241,1493.22,0.66907,13.61,15.621,1.9418,2.77949,extreme greed
2023-07-14,80,4505.42,4141.48,2.8958,1521.15,0.664639,13.34,15.5322,1.9258,2.68546,extreme greed
2023-07-17,80,4522.79,4145.67,2.9643,1547.76,0.661523,13.48,15.435,1.9266,2.83509,extreme greed
2023-07-18,82,4554.98,4150.19,3.06316,1587.23,0.670806,13.3,15.2992,1.9207,4.2564,extreme greed
2023-07-19,82,4565.72,4155.28,3.23219,1635.85,0.653432,13.76,15.2306,1.9273,4.75264,extreme greed
2023-07-20,81,4534.87,4160.37,3.2805,1669.29,0.672848,13.99,15.1708,1.9251,3.95461,extreme greed
2023-07-21,81,4536.34,4164.88,3.39762,1695.68,0.691906,13.6,15.0886,1.9379,5.07506,extreme greed
2023-07-24,83,4554.64,4169.16,3.54189,1732.38,0.708719,13.91,15.028,1.9314,6.46276,extreme greed
2023-07-25,81,4567.46,4173.56,3.6818,1756.03,0.740118,13.86,14.9666,1.9265,5.42954,extreme greed
2023-07-26,81,4566.75,4177.97,3.72532,1784.63,0.765508,13.19,14.8898,1.9177,5.46293,extreme greed
2023-07-27,78,4537.41,4181.78,3.79755,1779.06,0.777941,14.41,14.8356,1.925,4.43856,extreme greed
2023-07-28,77,4582.23,4185.87,3.74477,1790.85,0.781741,13.33,14.7424,1.9338,4.04561,extreme greed
2023-07-31,78,4588.96,4190.44,3.64078,1813.93,0.773895,13.63,14.6776,1.9132,3.31733,extreme greed
2023-08-01,77,4576.73,4194.45,3.6447,1808.78,0.769826,13.93,14.6352,1.9132,3.56534,extreme greed
2023-08-02,77,4513.39,4197.6,3.6284,1770.77,0.794092,16.09,14.6208,1.7648,2.34728,extreme greed
2023-08-03,74,4501.89,4200.18,3.70753,1727.3,0.803164,15.92,14.595,1.8999,2.92796,greed
2023-08-04,64,4478.03,4202.91,3.77813,1676.08,0.814108,17.1,14.5664,1.9035,1.64252,greed
2023-08-07,72,4518.44,4206.17,3.7913,1644.14,0.844609,15.77,14.4812,1.8766,2.30775,greed
2023-08-08,69,4499.38,4208.85,3.58665,1597.9,0.859163,15.99,14.4182,1.8911,1.5883,greed
2023-08-09,67,4467.71,4211.65,3.28976,1545.09,0.85559,15.96,14.3784,1.8702,0.818307,greed
2023-08-10,66,4468.83,4214.75,3.08985,1491.56,0.862134,15.85,14.3462,1.886,1.22879,greed
2023-08-11,65,4464.05,4217.74,2.9593,1444.68,0.879471,14.84,14.2842,1.8793,1.48072,greed
2023-08-14,66,4489.72,4220.56,2.72557,1389.98,0.876252,14.82,14.2676,1.8425,1.5598,greed
2023-08-15,54,4437.86,4222.97,2.32469,1303.78,0.899084,16.46,14.3048,1.8388,0.778983,neutral
2023-08-16,49,4404.33,4225.02,1.9745,1201.8,0.947371,16.78,14.3458,1.8431,0.258697,neutral
2023-08-17,46,4370.36,4227.26,1.69583,1101.46,0.97679,17.89,14.4244,1.8398,-0.282206,neutral
2023-08-18,44,4369.71,4229.59,1.39996,1027.05,0.999538,17.3,14.4916,1.8251,-1.21176,fear
