date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2009-04-01,212.709,0.10070825195886979,-0.5763244243767063,218.706,0.20755728443595522,1.93232662192393,,,,,,,,,,88.295,0.14290737107147677,-0.5675739591662121,88.211,0.22268931432141148,0.9279176201372863
2009-05-01,213.022,0.14714939189219844,-1.015761495855172,218.904,0.0905324956791409,1.8461309413034588,,,,,,,,,,88.387,0.10419616059800241,-0.8892128279883504,88.279,0.07708789153280105,0.8223026759099472
2009-06-01,214.79,0.8299612246622345,-1.2291746182109153,219.112,0.09501882103570836,1.7119726678550107,,,,,,,,,,88.912,0.5939787525314877,-1.018624689681269,88.392,0.12800326238402437,0.7201458523245163
2009-07-01,214.726,-0.029796545463012247,-1.9587610037622771,219.263,0.06891452773012396,1.5270992984974363,,,,,,,,,,88.922,0.01124707576030115,-1.4660091971854472,88.468,0.08598063173139714,0.6255829295479742
2009-08-01,215.445,0.33484533777929926,-1.4838355663267633,219.496,0.10626507892348425,1.4339650543224725,,,,,,,,,,89.18,0.2901419221340129,-1.1001197711041022,88.599,0.1480761405253883,0.6509440392611365
2009-09-01,215.861,0.19308872334005134,-1.377942862886472,219.92,0.1931698071946597,1.4798373886199645,,,,,,,,,,89.324,0.16147118187932463,-1.0227486786264395,88.755,0.1760742220566769,0.7251804439602383
2009-10-01,216.509,0.3001931798703783,-0.22396829420033848,220.501,0.2641869770825922,1.7127331771131127,,,,,,,,,,89.663,0.37951726299763067,0.013385238313023962,89.082,0.36842994760857284,1.2398995351797337
2009-11-01,217.234,0.3348590589767664,1.9145871744709275,220.666,0.0748295926095599,1.714243571010421,100.2,,,,,,,,,89.887,0.24982434225935268,1.4606120122357291,89.16,0.08755977638581491,1.373476441695476
2009-12-01,217.347,0.052017639964274665,2.8141231232083674,220.881,0.0974323185266357,1.8236717759594345,100.3,0.09980039920158834,,,,,,,,89.939,0.05785041218417941,2.089718268292118,89.236,0.08524001794527614,1.5095155217327072
2010-01-01,217.488,0.06487322116246474,2.6211113889767157,220.633,-0.11227765176723414,1.5123351706495702,101.2,0.8973080757726848,,,,,,,,90.136,0.2190373475355445,2.301720615608116,89.368,0.14792236317180407,1.690903711795344
2010-02-01,217.281,-0.09517766497462166,2.151336357866529,220.731,0.04441765284430854,1.3494526888039982,101.0,-0.19762845849802257,,,,,,,,90.134,-0.0022188692642144403,2.1163301837627158,89.446,0.0872795631545964,1.698653811169737
2010-03-01,217.353,0.03313681361922782,2.2861714393279886,220.783,0.023558086539732237,1.1592051426555505,101.1,0.0990099009900991,,,,,,,,90.261,0.14090132469433136,2.3727160339801934,89.579,0.1486930662075503,1.7769698346872698
2010-04-01,217.403,0.023004053314190642,2.2067707525304403,220.822,0.017664403509343174,0.9675088932173947,101.4,0.29673590504453173,,99.9,,,,,,90.31,0.05428701210934417,2.282122430488709,89.625,0.05135132118019303,1.6029746856967897
2010-05-01,217.29,-0.05197720362644098,2.003548929218568,220.962,0.06339948012425989,0.9401381427474931,101.6,0.19723865877709912,,100.2,0.30030030030030463,,,,,90.339,0.03211161554643738,2.20846957131704,89.724,0.11046025104601842,1.636855877388732
2010-06-01,217.199,-0.041879515854381655,1.1215605940686268,221.194,0.10499542907829174,0.9501989849939774,101.4,-0.19685039370077595,,100.1,-0.09980039920161055,,,,,90.301,-0.042063781976775516,1.5622188231059875,89.767,0.04792474700190397,1.555570639876902
2010-07-01,217.605,0.18692535416828804,1.3407784804821077,221.363,0.07640351908280163,0.9577539302116689,101.6,0.19723865877709912,,100.3,0.19980019980019303,,,,,90.378,0.08527037352852318,1.6373900721981194,89.769,0.0022279902414101826,1.4705882352941124
2010-08-01,217.923,0.14613634796996067,1.1501775395112546,221.509,0.06595501506574397,0.9171009950067255,101.8,0.19685039370078705,,100.3,0.0,,,,,90.502,0.13720153134610946,1.4823951558645243,89.855,0.09580144593344109,1.4176232237384179
2010-09-01,218.275,0.1615249422961318,1.1183122472331775,221.711,0.09119268291581939,0.8143870498363182,102.1,0.29469548133596035,,100.5,0.1994017946161497,,,,,90.592,0.09944531612562368,1.419551296404098,89.906,0.05675811028880151,1.2968283476987308
