date,o,h,l,c,v
2004-12-22,14.4099,14.4336,14.3594,14.3904,3082500
2004-12-23,14.5146,14.5146,14.4118,14.4883,2463300
2004-12-27,14.5299,14.5415,14.4540,14.4774,1151100
2004-12-28,14.5466,14.5787,14.5342,14.5525,1299600
2004-12-29,14.6006,14.6327,14.5627,14.6327,1217700
2004-12-30,14.6720,14.6837,14.5867,14.5955,2145600
2004-12-31,14.7194,14.7194,14.6516,14.7158,1507500
2005-01-03,14.7048,14.7595,14.5357,14.5627,4275000
2005-01-04,14.5262,14.5335,14.1143,14.1143,4205700
2005-01-05,14.0997,14.1267,13.9393,13.9415,3006900
2005-01-06,13.9867,14.0064,13.8613,13.9321,2268000
2005-01-07,14.0268,14.0531,13.8883,13.9590,4920300
2005-01-10,14.0414,14.1150,13.9721,13.9765,2007000
2005-01-11,14.0414,14.0451,13.9255,13.9503,2440800
2005-01-12,14.0414,14.1223,13.9372,14.1216,3574800
2005-01-13,14.1646,14.1726,14.0523,14.0633,2884500
2005-01-14,14.2164,14.3148,13.9977,14.3148,4399200
2005-01-18,14.3068,14.3068,14.2054,14.2893,2329200
2005-01-19,14.3607,14.3607,14.0924,14.0924,2631600
2005-01-20,14.1070,14.1231,13.9175,13.9175,4074300
2005-01-21,14.1799,14.1981,14.0523,14.1070,3189600
2005-01-24,14.2798,14.2820,14.0713,14.0852,4424400
2005-01-25,14.1799,14.2966,14.1653,14.2127,2938500
2005-01-26,14.4351,14.4351,14.2893,14.4205,3998700
2005-01-27,14.4256,14.4533,14.3848,14.4344,2467800
2005-01-28,14.4679,14.4825,14.3862,14.4475,1911600
2005-01-31,14.5809,14.7085,14.5780,14.6378,3035700
